Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	2.0	0.5	1.0	['E-4', 'G4', 'B-4', 'C5']
1.0	0	2.67	0.25	0.5	['D4', 'G4', 'B-4', 'D5']
1.5	1	1.0	1.0	1.0	['C4', 'G4', 'B-4', 'E-5']
2.5	1	1.67	0.25	0.5	['D4', 'G4', 'B-4', 'D5']
3.0	1	2.0	0.5	1.0	['E-4', 'G4', 'B-4', 'C5']
4.0	1	2.67	0.25	0.5	['F3', 'C4', 'E-4', 'F4', 'A4', 'C5']
4.5	2	1.0	1.0	1.0	['B-3', 'D4', 'F4', 'B-4', 'D5']
5.5	2	1.67	0.25	0.25	['B-3', 'D4', 'F4', 'B-4', 'D5']
5.75	2	1.83	0.125	0.25	['B-3', 'D4', 'F4', 'B-4', 'D5']
6.0	2	2.0	0.5	1.0	['D4', 'F4', 'B-4']
7.0	2	2.67	0.25	0.5	['C4', 'E-4', 'F4', 'A4', 'C5']
7.5	3	1.0	1.0	1.0	['B-2', 'F3', 'B-3', 'D4', 'F4', 'B-4', 'D5']
8.5	3	1.67	0.25	0.5	['C3', 'F3', 'A3', 'E-4', 'F4', 'C5']
9.0	3	2.0	0.5	1.0	['D3', 'F3', 'B-3', 'F4', 'B-4']
10.0	3	2.67	0.25	0.5	['B-2', 'F3', 'D4', 'A4']
10.5	4	1.0	1.0	1.0	['E-2', 'B-2', 'G3', 'B-3', 'B-4']
11.5	4	1.67	0.25	0.5	['E-3', 'B-3', 'G4']
12.0	4	2.0	0.5	1.0	['B-2', 'D3', 'B-3', 'F4']
13.0	4	2.67	0.25	0.5	['B-2', 'E-3', 'B-3', 'G4']
13.5	5	1.0	1.0	1.0	['B-2', 'F3', 'D4', 'B-4']
14.5	5	1.67	0.25	0.5	['D3', 'B-3', 'F4']
15.0	5	2.0	0.5	1.0	['E-3', 'B-3', 'G4']
16.0	5	2.67	0.25	0.5	['G3', 'B-4']
16.5	6	1.0	1.0	1.5	['F2', 'C3', 'F3', 'A3', 'C4', 'E-4', 'F4', 'C5']
18.0	6	2.0	0.5	1.0	['F3', 'G3', 'E-4', 'B-4']
19.0	6	2.67	0.25	0.5	['F3', 'A3', 'E-4', 'C5']
19.5	7	1.0	1.0	1.0	['B-1', 'B-2', 'F3', 'B-3', 'D4', 'F4', 'D5']
20.5	7	1.67	0.25	0.5	['C3', 'F3', 'A3', 'E-4', 'F4', 'C5']
21.0	7	2.0	0.5	1.0	['D3', 'F3', 'B-3', 'F4', 'B-4']
22.0	7	2.67	0.25	0.5	['B-2', 'F3', 'D4', 'A4']
22.5	8	1.0	1.0	1.0	['E-2', 'B-2', 'G3', 'B-3', 'B-4']
23.5	8	1.67	0.25	0.5	['E-3', 'B-3', 'G4']
24.0	8	2.0	0.5	1.0	['F2', 'D3', 'B-3', 'F4']
25.0	8	2.67	0.25	0.5	['F2', 'E-3', 'B-3', 'G4']
25.5	9	1.0	1.0	1.0	['F2', 'D3', 'F3', 'B-3', 'D4', 'B-4']
26.5	9	1.67	0.25	0.5	['F1', 'F2', 'F4']
27.0	9	2.0	0.5	0.5	['F2', 'F3', 'B-3', 'D4']
27.5	9	2.33	0.25	0.5	['F2', 'F3', 'E-4']
28.0	9	2.67	0.25	0.25	['F2', 'F3', 'E-4']
28.25	9	2.83	0.125	0.25	['F2', 'E-3', 'A3', 'C4', 'F4']
28.5	10	1.0	1.0	1.5	['B-1', 'F2', 'D3', 'B-3', 'F4']
30.0	10	2.0	0.5	1.0	['E-4', 'F4', 'A4', 'C5']
31.0	10	2.67	0.25	0.5	['D4', 'F4', 'B-4', 'D5']
31.5	11	1.0	1.0	1.0	['C4', 'F4', 'A4', 'E-5']
32.5	11	1.67	0.25	0.5	['D4', 'F4', 'B-4', 'D5']
33.0	11	2.0	0.5	0.5	['F4', 'A4', 'C5']
33.5	11	2.33	0.25	1.0	['G3', 'D4', 'B-4']
34.5	12	1.0	1.0	1.5	['C3', 'G3', 'C4', 'E-4', 'G4', 'C5']
36.0	12	2.0	0.5	1.0	['A2', 'F3', 'A3', 'C4', 'E-4', 'F4', 'C5']
37.0	12	2.67	0.25	0.5	['B-2', 'F3', 'B-3', 'D4', 'D5']
37.5	13	1.0	1.0	0.5	['C3', 'F3', 'C4', 'E-4', 'F4', 'A4', 'E-5']
38.0	13	1.33	0.25	1.0	['F4', 'F5']
39.0	13	2.0	0.5	1.0	['B-2', 'F3', 'B-3', 'D4', 'F4', 'B-4', 'D5']
40.0	13	2.67	0.25	0.5	['G2', 'C3', 'G3', 'C4', 'E4', 'B-4', 'C5']
40.5	14	1.0	1.0	1.0	['F2', 'C3', 'F3', 'C4', 'F4', 'A4', 'C5']
41.5	14	1.67	0.25	0.5	['E-2', 'E-3', 'C4', 'F4', 'A4', 'C5']
42.0	14	2.0	0.5	1.0	['D2', 'F2', 'D3', 'F4', 'B-4']
43.0	14	2.67	0.25	0.5	['C2', 'F2', 'C3', 'E-4', 'F4', 'A4', 'C5']
43.5	15	1.0	1.0	0.5	['B-1', 'F2', 'B-2', 'D4', 'F4', 'B-4', 'D5']
44.0	15	1.33	0.25	1.0	['C2', 'F2', 'C3', 'E-4', 'F4', 'A4', 'C5']
45.0	15	2.0	0.5	1.0	['D2', 'F2', 'D3', 'F4', 'B-4']
46.0	15	2.67	0.25	0.5	['B-1', 'B-2', 'D4', 'A4']
46.5	16	1.0	1.0	1.0	['E-2', 'B-2', 'G3', 'B-3', 'B-4']
47.5	16	1.67	0.25	0.5	['E-3', 'B-3', 'G4']
48.0	16	2.0	0.5	1.0	['F2', 'D3', 'B-3', 'F4']
49.0	16	2.67	0.25	0.5	['F2', 'E-3', 'B-3', 'G4']
49.5	17	1.0	1.0	1.0	['F2', 'D3', 'F3', 'B-3', 'D4', 'B-4']
50.5	17	1.67	0.25	0.5	['F1', 'F2', 'F4']
51.0	17	2.0	0.5	0.75	['F2', 'F3', 'B-3', 'D4']
51.75	17	2.5	0.125	0.25	['F2', 'F3', 'D4', 'E-4']
52.0	17	2.67	0.25	0.5	['F2', 'E-3', 'A3', 'C4', 'F4']
52.5	18	1.0	1.0	1.5	['B-1', 'F2', 'D3', 'B-3', 'F4']
54.0	18	2.0	0.5	1.0	['B-3', 'E-4', 'G4', 'B-4', 'C5']
55.0	18	2.67	0.25	0.5	['B-3', 'D4', 'G4', 'B-4', 'D5']
55.5	19	1.0	1.0	1.0	['B-3', 'C4', 'G4', 'B-4', 'E-5']
56.5	19	1.67	0.25	0.5	['B-3', 'D4', 'G4', 'B-4', 'D5']
57.0	19	2.0	0.5	0.5	['B-3', 'E-4', 'G4', 'B-4', 'C5']
57.5	19	2.33	0.25	0.5	['E-4', 'G4', 'B-4', 'C5']
58.0	19	2.67	0.25	0.5	['F3', 'C4', 'E-4', 'F4', 'A4', 'C5']
58.5	20	1.0	1.0	1.0	['B-3', 'D4', 'F4', 'B-4', 'D5']
59.5	20	1.67	0.25	0.25	['B-3', 'D4', 'F4', 'B-4', 'D5']
59.75	20	1.83	0.125	0.25	['B-3', 'D4', 'F4', 'B-4', 'D5']
60.0	20	2.0	0.5	0.25	['D3', 'F3', 'B-3', 'B-4']
60.25	20	2.17	0.125	0.25	['D3', 'F3', 'B-3', 'B-4']
60.5	20	2.33	0.25	0.25	['D3', 'F3', 'B-3', 'F4', 'B-4']
60.75	20	2.5	0.125	0.25	['D3', 'F3', 'B-3', 'D4', 'B-4']
61.0	20	2.67	0.25	0.25	['C3', 'E-3', 'F3', 'A3', 'C5']
61.25	20	2.83	0.125	0.25	['C3', 'E-3', 'F3', 'A3', 'C4', 'C5']
61.5	21	1.0	1.0	0.25	['B-2', 'D3', 'F3', 'B-3', 'D5']
61.75	21	1.17	0.125	0.25	['B-2', 'D3', 'F3', 'B-3', 'D4', 'D5']
62.0	21	1.33	0.25	0.25	['B-2', 'D3', 'F3', 'B-3', 'B-4', 'D5']
62.25	21	1.5	0.125	0.25	['B-2', 'D3', 'F3', 'B-3', 'F4', 'D5']
62.5	21	1.67	0.25	0.25	['C3', 'E-3', 'F3', 'A3', 'C5']
62.75	21	1.83	0.125	0.25	['C3', 'E-3', 'F3', 'A3', 'C4', 'C5']
63.0	21	2.0	0.5	0.25	['D3', 'F3', 'B-3', 'B-4']
63.25	21	2.17	0.125	0.25	['D3', 'F3', 'B-3', 'B-4']
63.5	21	2.33	0.25	0.25	['D3', 'F3', 'B-3', 'F4', 'B-4']
63.75	21	2.5	0.125	0.25	['D3', 'F3', 'B-3', 'D4', 'B-4']
64.0	21	2.67	0.25	0.25	['B-2', 'F3', 'A4']
64.25	21	2.83	0.125	0.25	['B-2', 'F3', 'A3', 'A4']
64.5	22	1.0	1.0	0.25	['E-2', 'B-2', 'G3', 'E-4', 'G4', 'B-4']
64.75	22	1.17	0.125	0.25	['E-2', 'B-2', 'G3', 'G4', 'B-4']
65.0	22	1.33	0.25	0.25	['E-2', 'B-2', 'G3', 'E-4', 'G4', 'B-4']
65.25	22	1.5	0.125	0.25	['E-2', 'B-2', 'G3', 'B-3', 'G4', 'B-4']
65.5	22	1.67	0.25	0.25	['E-3', 'G4']
65.75	22	1.83	0.125	0.25	['E-3', 'G3', 'G4']
66.0	22	2.0	0.5	0.25	['B-1', 'F2', 'D3', 'B-3', 'D4', 'F4']
66.25	22	2.17	0.125	0.25	['B-1', 'F2', 'D3', 'F3', 'F4']
66.5	22	2.33	0.25	0.25	['B-1', 'F2', 'D3', 'D4', 'F4']
66.75	22	2.5	0.125	0.25	['B-1', 'F2', 'D3', 'B-3', 'F4']
67.0	22	2.67	0.25	0.25	['E-3', 'G4']
67.25	22	2.83	0.125	0.25	['E-3', 'G3', 'G4']
67.5	23	1.0	1.0	0.25	['B-2', 'F3', 'D4', 'F4', 'B-4']
67.75	23	1.17	0.125	0.25	['B-2', 'F3', 'F4', 'B-4']
68.0	23	1.33	0.25	0.25	['B-2', 'F3', 'D4', 'F4', 'B-4']
68.25	23	1.5	0.125	0.25	['B-2', 'F3', 'B-3', 'F4', 'B-4']
68.5	23	1.67	0.25	0.25	['D3', 'F4']
68.75	23	1.83	0.125	0.25	['D3', 'F3', 'F4']
69.0	23	2.0	0.5	0.25	['E-3', 'G4']
69.25	23	2.17	0.125	0.25	['E-3', 'G3', 'G4']
69.5	23	2.33	0.25	0.25	['G3', 'B-4']
69.75	23	2.5	0.125	0.25	['G3', 'G4', 'B-4']
70.0	23	2.67	0.25	0.25	['G3', 'F4', 'B-4']
70.25	23	2.83	0.125	0.25	['G3', 'E-4', 'B-4']
70.5	24	1.0	1.0	0.25	['F2', 'C3', 'F3', 'A3', 'C5']
70.75	24	1.17	0.125	0.25	['F2', 'C3', 'F3', 'A3', 'A4', 'C5']
71.0	24	1.33	0.25	0.25	['F2', 'C3', 'F3', 'A3', 'G4', 'C5']
71.25	24	1.5	0.125	0.25	['F2', 'C3', 'F3', 'A3', 'F4', 'C5']
71.5	24	1.67	0.25	0.25	['F2', 'C3', 'F3', 'A3', 'C4', 'C5']
71.75	24	1.83	0.125	0.25	['F2', 'C3', 'F3', 'A3', 'C5']
72.0	24	2.0	0.5	0.25	['F1', 'F2', 'G3', 'B-4']
72.25	24	2.17	0.125	0.25	['F1', 'F2', 'G3', 'B-3', 'B-4']
72.5	24	2.33	0.25	0.25	['F1', 'F2', 'G3', 'F4', 'B-4']
72.75	24	2.5	0.125	0.25	['F1', 'F2', 'G3', 'E-4', 'B-4']
73.0	24	2.67	0.25	0.25	['A3', 'C5']
73.25	24	2.83	0.125	0.25	['A3', 'C4', 'C5']
73.5	25	1.0	1.0	0.25	['B-1', 'F2', 'B-2', 'D4', 'F4', 'B-4', 'D5']
73.75	25	1.17	0.125	0.25	['B-1', 'F2', 'B-2', 'D4', 'F4', 'B-4', 'D5']
74.0	25	1.33	0.25	0.25	['B-1', 'F2', 'B-2', 'F4', 'B-4', 'D5']
74.25	25	1.5	0.125	0.25	['B-1', 'F2', 'B-2', 'F4', 'B-4', 'D5']
74.5	25	1.67	0.25	0.25	['C2', 'F2', 'C3', 'E-4', 'A4', 'C5']
74.75	25	1.83	0.125	0.25	['C2', 'F2', 'C3', 'F4', 'A4', 'C5']
75.0	25	2.0	0.5	0.25	['D2', 'F2', 'D3', 'D4', 'B-4']
75.25	25	2.17	0.125	0.25	['D2', 'F2', 'D3', 'B-3', 'B-4']
75.5	25	2.33	0.25	0.25	['D2', 'F2', 'D3', 'F4', 'B-4']
75.75	25	2.5	0.125	0.25	['D2', 'F2', 'D3', 'D4', 'B-4']
76.0	25	2.67	0.25	0.25	['B-1', 'B-2', 'F4', 'A4']
76.25	25	2.83	0.125	0.25	['B-1', 'B-2', 'A3', 'A4']
76.5	26	1.0	1.0	0.25	['E-2', 'B-2', 'G3', 'E-4', 'G4', 'B-4']
