Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.5	['E3', 'G3', 'A3', 'E4']
0.5	1	1.5	0.25	0.5	['D2', 'E3', 'G3', 'A3', 'E4']
1.0	1	2.0	0.5	0.75	['B1', 'E3', 'G3', 'A3', 'E4']
1.75	1	2.75	0.125	0.25	['C#2', 'E3', 'G3', 'A3', 'E4']
2.0	2	1.0	1.0	1.0	['D2', 'D3', 'F#3', 'A3', 'D4']
3.0	2	2.0	0.5	1.0	['D3', 'F#3', 'A3']
4.0	3	1.0	1.0	0.5	['D3', 'F#3', 'A3']
4.5	3	1.5	0.25	0.5	['D3', 'F#3', 'A3']
5.0	3	2.0	0.5	0.5	['F#3', 'A3', 'D4']
5.5	3	2.5	0.25	0.5	['A3', 'D4', 'F#4']
6.0	4	1.0	1.0	1.0	['D4', 'F#4', 'A4']
7.0	4	2.0	0.5	1.0	['C4', 'F#4', 'A4']
8.0	5	1.0	1.0	1.0	['B3', 'F4', 'G#4']
9.0	5	2.0	0.5	1.0	['B-3', 'D4', 'G4']
10.0	6	1.0	1.0	1.0	['A3', 'D4', 'F#4']
11.0	6	2.0	0.5	1.0	['A2', 'G3', 'A3', 'C#4', 'E4']
12.0	7	1.0	1.0	1.0	['D2', 'A2', 'F#3', 'D4']
13.0	7	2.0	0.5	0.5	['D2', 'A2', 'F#3', 'D4']
13.5	7	2.5	0.25	0.5	['D2', 'A2', 'F#3', 'A3', 'D4']
14.0	8	1.0	1.0	1.0	['D3', 'A3', 'D4', 'F#4']
15.0	8	2.0	0.5	1.0	['A2', 'A3', 'C#4', 'E4']
16.0	9	1.0	1.0	1.0	['F#2', 'A3', 'D4', 'A4']
17.0	9	2.0	0.5	0.5	['A2', 'A3', 'C#4', 'A4']
17.5	9	2.5	0.25	0.5	['A2', 'A3', 'C#4', 'G4']
18.0	10	1.0	1.0	1.0	['D3', 'A3', 'D4', 'F#4']
19.0	10	2.0	0.5	1.0	['G2', 'G3', 'B3', 'E4']
20.0	11	1.0	1.0	1.0	['A2', 'F#3', 'A3', 'D4']
21.0	11	2.0	0.5	1.0	['A2', 'E3', 'A3', 'C#4']
22.0	12	1.0	1.0	0.5	['A2', 'D#3', 'F#3', 'B3']
22.5	12	1.5	0.25	0.5	['A2', 'D#3', 'F#3', 'B3']
23.0	12	2.0	0.5	0.5	['A2', 'D#3', 'F#3', 'B3', 'C#4']
23.5	12	2.5	0.25	0.5	['A2', 'D#3', 'F#3', 'B3', 'D#4']
24.0	13	1.0	1.0	0.5	['A2', 'E3', 'G3', 'B3', 'E4']
24.5	13	1.5	0.25	0.5	['A2', 'E3', 'G3', 'B3', 'G4']
25.0	13	2.0	0.5	0.75	['A2', 'E3', 'G3', 'B3', 'B4']
25.75	13	2.75	0.125	0.25	['A2', 'E3', 'G3', 'B3', 'A4']
26.0	14	1.0	1.0	1.0	['A2', 'E3', 'G3', 'B3', 'E4', 'A4']
27.0	14	2.0	0.5	0.5	['A2', 'E3', 'G3', 'B3', 'E4', 'G4']
27.5	14	2.5	0.25	0.5	['A2', 'E3', 'G3', 'B3', 'E4', 'F#4']
28.0	15	1.0	1.0	1.0	['A2', 'C#3', 'E3', 'G3', 'A3', 'E4']
29.0	15	2.0	0.5	1.0	['A2', 'C#3', 'E3', 'G3', 'A3', 'E4']
30.0	16	1.0	1.0	0.5	['D2', 'A2', 'D3', 'F#3', 'A3', 'D4', 'F#4']
30.5	16	1.5	0.25	0.5	['D2', 'A2', 'D3', 'F#3', 'A3', 'D4', 'F#4']
