Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.5	['G3']
0.5	1	1.33	0.25	0.5	['G3']
1.0	1	1.67	0.25	0.5	['G3']
1.5	1	2.0	0.5	0.5	['G3']
2.0	1	2.33	0.25	0.5	['G3']
2.5	1	2.67	0.25	0.5	['G3']
3.0	2	1.0	1.0	0.5	['G3', 'C#4', 'E4', 'G4', 'A4']
3.5	2	1.33	0.25	0.5	['G3', 'C#4', 'E4', 'G4', 'A4']
4.0	2	1.67	0.25	0.5	['G3', 'C#4', 'E4', 'G4', 'A4']
4.5	2	2.0	0.5	0.5	['G3', 'C#4', 'E4', 'G4', 'A4']
5.0	2	2.33	0.25	0.5	['G3', 'C#4', 'E4', 'G4', 'A4']
5.5	2	2.67	0.25	0.5	['G3', 'C#4', 'E4', 'G4', 'A4']
6.0	3	1.0	1.0	0.5	['G3', 'D4', 'F4', 'B-4', 'G5']
6.5	3	1.33	0.25	0.5	['G3', 'D4', 'F4', 'B-4', 'G5']
7.0	3	1.67	0.25	0.5	['G3', 'D4', 'F4', 'B-4', 'G5']
7.5	3	2.0	0.5	0.5	['G3', 'D4', 'F4', 'B-4', 'G5']
8.0	3	2.33	0.25	0.5	['G3', 'D4', 'F4', 'B-4', 'G5']
8.5	3	2.67	0.25	0.5	['G3', 'D4', 'F4', 'B-4', 'G5']
9.0	4	1.0	1.0	0.5	['F4', 'G4', 'B4', 'D5']
9.5	4	1.33	0.25	0.5	['F4', 'G4', 'B4', 'D5']
10.0	4	1.67	0.25	0.5	['F4', 'G4', 'B4', 'D5']
10.5	4	2.0	0.5	0.5	['F4', 'G4', 'B4', 'D5']
11.0	4	2.33	0.25	0.5	['F4', 'G4', 'B4', 'D5']
11.5	4	2.67	0.25	0.5	['F4', 'G4', 'B4', 'D5']
12.0	5	1.0	1.0	0.5	['E4', 'G4', 'C5', 'G5']
12.5	5	1.33	0.25	0.25	['C4', 'E4', 'G4', 'C5', 'G5']
12.75	5	1.5	0.125	0.25	['D4', 'F4', 'G4', 'C5', 'G5']
13.0	5	1.67	0.25	0.5	['E4', 'G4', 'C5', 'G5']
13.5	5	2.0	0.5	0.5	['E4', 'G4', 'C5', 'G5']
14.0	5	2.33	0.25	0.25	['D4', 'F4', 'G4', 'B4', 'F5']
14.25	5	2.5	0.125	0.25	['D4', 'E4', 'G4', 'B4', 'F5']
14.5	5	2.67	0.25	0.25	['F4', 'G4', 'B4', 'D5']
14.75	5	2.83	0.125	0.25	['D4', 'F4', 'G4', 'B4', 'D5']
15.0	6	1.0	1.0	0.5	['E4', 'G4', 'C5', 'G5']
15.5	6	1.33	0.25	0.25	['C4', 'G4', 'C5', 'G5']
15.75	6	1.5	0.125	0.25	['D4', 'G4', 'C5', 'G5']
16.0	6	1.67	0.25	0.5	['E4', 'G4', 'C5', 'G5']
16.5	6	2.0	0.5	0.5	['E4', 'G4', 'C5', 'G5']
17.0	6	2.33	0.25	0.25	['D4', 'F4', 'G4', 'B4', 'F5']
17.25	6	2.5	0.125	0.25	['D4', 'E4', 'G4', 'B4', 'F5']
17.5	6	2.67	0.25	0.25	['F4', 'G4', 'B4', 'D5']
17.75	6	2.83	0.125	0.25	['D4', 'F4', 'G4', 'B4', 'D5']
18.0	7	1.0	1.0	0.5	['E4', 'G4', 'C5', 'G5']
18.5	7	1.33	0.25	0.25	['E4', 'G4', 'C5', 'G5']
18.75	7	1.5	0.125	0.25	['E4', 'G4', 'A4', 'C5', 'G5']
19.0	7	1.67	0.25	0.25	['E-4', 'G4', 'A4']
19.25	7	1.83	0.125	0.25	['E-4', 'G4', 'A4']
19.5	7	2.0	0.5	0.5	['D4', 'G4', 'B4', 'D5']
20.0	7	2.33	0.25	0.25	['D4', 'G4', 'B4', 'D5']
20.25	7	2.5	0.125	0.25	['D4', 'G4', 'B4', 'C5', 'D5']
20.5	7	2.67	0.25	0.25	['D4', 'G4', 'B4', 'C5', 'E5']
20.75	7	2.83	0.125	0.25	['D4', 'G4', 'C5', 'E5']
21.0	8	1.0	1.0	0.5	['D4', 'F#4', 'A4', 'C5', 'D5']
21.5	8	1.33	0.25	0.5	['D4', 'F#4', 'A4', 'C5', 'D5']
22.0	8	1.67	0.25	0.5	['D4', 'F#4', 'A4', 'C5', 'D5']
22.5	8	2.0	0.5	0.5	['G3', 'G4', 'B4', 'D5']
23.0	8	2.33	0.25	0.5	['G3', 'G4', 'B4', 'D5']
