Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.5	['G3', 'B3', 'D4']
0.5	1	1.5	0.25	0.5	
1.0	1	2.0	0.5	0.5	['A#3', 'C#4']
1.5	1	2.5	0.25	0.5	['B3', 'D4']
2.0	1	3.0	0.5	0.5	['C#4', 'F#4']
2.5	1	3.5	0.25	0.5	['D4', 'G4']
3.0	2	1.0	1.0	0.5	['F#4', 'A#4']
3.5	2	1.5	0.25	0.5	['G4', 'B4']
4.0	2	2.0	0.5	0.5	['A#4', 'C#5']
4.5	2	2.5	0.25	0.5	['B4', 'D5']
5.0	2	3.0	0.5	0.5	['C#5', 'F#5']
5.5	2	3.5	0.25	0.5	['D5', 'G5']
6.0	3	1.0	1.0	0.5	['G5', 'B5']
6.5	3	1.5	0.25	0.5	
7.0	3	2.0	0.5	0.5	['A#5', 'E-6']
7.5	3	2.5	0.25	0.5	['B5', 'D6']
8.0	3	3.0	0.5	0.5	['A#5', 'E-6']
8.5	3	3.5	0.25	0.5	['B5', 'D6']
9.0	4	1.0	1.0	0.5	['A#5', 'E-6']
9.5	4	1.5	0.25	0.5	['B5', 'D6']
10.0	4	2.0	0.5	0.5	['A#5', 'E-6']
10.5	4	2.5	0.25	0.5	['B5', 'D6']
11.0	4	3.0	0.5	0.5	['F#3', 'A#3']
11.5	4	3.5	0.25	0.5	['G3', 'B3']
12.0	5	1.0	1.0	0.5	['A#3', 'C#4']
12.5	5	1.5	0.25	0.5	['B3', 'D4']
13.0	5	2.0	0.5	0.5	['C#4', 'F#4']
13.5	5	2.5	0.25	0.5	['D4', 'G4']
14.0	5	3.0	0.5	0.5	['F#4', 'A#4']
14.5	5	3.5	0.25	0.5	['G4', 'B4']
15.0	6	1.0	1.0	0.5	['A#4', 'C#5']
15.5	6	1.5	0.25	0.5	['B4', 'D5']
16.0	6	2.0	0.5	0.5	['C#5', 'F#5']
16.5	6	2.5	0.25	0.5	['D5', 'G5']
17.0	6	3.0	0.5	0.5	['F#5', 'A#5']
17.5	6	3.5	0.25	0.5	['G5', 'B5']
18.0	7	1.0	1.0	0.5	['B5', 'D6']
18.5	7	1.5	0.25	0.5	
