key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
Eb	[20.5, 0.0, 8.5, 27.5, 0.0, 18.5, 0.0, 13.0, 5.0, 0.5, 14.0, 0.0]	0.0	36.0	36.0	1	6	5
c	[15.0, 0.0, 9.0, 14.0, 0.0, 7.5, 1.0, 16.5, 12.0, 0.0, 0.0, 3.5]	36.0	57.0	21.0	7	10	3
Ab	[0.5, 10.0, 0.0, 2.5, 0.0, 0.0, 0.0, 2.5, 0.5, 0.0, 8.0, 0.0]	57.0	63.0	6.0	11	11	0
Db	[8.0, 6.5, 0.0, 3.5, 1.5, 4.0, 1.5, 0.0, 4.5, 0.0, 2.0, 0.0]	63.0	71.0	8.0	12	13	1
Eb	[1.0, 0.0, 2.0, 4.5, 2.0, 5.0, 0.0, 3.5, 3.5, 0.0, 1.5, 0.0]	71.0	77.0	6.0	13	14	1
c	[4.5, 0.0, 1.5, 5.0, 0.0, 3.5, 0.0, 10.5, 7.0, 0.0, 0.0, 2.0]	77.0	87.0	10.0	14	15	1
Eb	[6.0, 0.0, 2.5, 26.0, 0.0, 3.5, 1.0, 14.5, 3.5, 6.0, 21.5, 0.0]	87.0	114.0	27.0	16	20	4
