Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	2.0	0.5	0.5	['F4']
0.5	0	2.33	0.25	0.5	['F4']
1.0	0	2.67	0.25	0.5	['G4']
1.5	1	1.0	1.0	0.75	['F3', 'C4', 'A4']
2.25	1	1.5	0.125	0.25	['F3', 'C4', 'B-4']
2.5	1	1.67	0.25	0.5	['F3', 'C4', 'A4']
3.0	1	2.0	0.5	0.75	['E3', 'C4', 'G4']
3.75	1	2.5	0.125	0.25	['E3', 'C4', 'F4']
4.0	1	2.67	0.25	0.5	['E3', 'C4', 'G4']
4.5	2	1.0	1.0	1.0	['F3', 'C4', 'F4', 'A4']
5.5	2	1.67	0.25	0.5	['F3', 'C4', 'F4']
6.0	2	2.0	0.5	0.5	['C4', 'F4', 'A4']
6.5	2	2.33	0.25	0.5	['F3', 'C4', 'F4', 'A4']
7.0	2	2.67	0.25	0.5	['G3', 'F4', 'B-4']
7.5	3	1.0	1.0	0.75	['A3', 'C4', 'F4', 'C5']
8.25	3	1.5	0.125	0.25	['A3', 'C4', 'F4', 'D5']
8.5	3	1.67	0.25	0.5	['A3', 'C4', 'F4', 'C5']
9.0	3	2.0	0.5	0.75	['G3', 'C4', 'E4', 'B-4']
9.75	3	2.5	0.125	0.25	['G3', 'C4', 'E4', 'C5']
10.0	3	2.67	0.25	0.5	['F3', 'C4', 'F4', 'A4']
10.5	4	1.0	1.0	1.0	['C4', 'F4', 'A4']
11.5	4	1.67	0.25	0.5	['C3', 'E4', 'G4']
12.0	4	2.0	0.5	0.5	['C4', 'G4']
12.5	4	2.33	0.25	0.5	['E3', 'C4', 'G4']
13.0	4	2.67	0.25	0.5	['F3', 'C4', 'A4']
13.5	5	1.0	1.0	1.0	['G3', 'C4', 'E4', 'B-4']
14.5	5	1.67	0.25	0.5	['E3', 'C4', 'G4']
15.0	5	2.0	0.5	0.5	['C4', 'F4', 'A4']
15.5	5	2.33	0.25	0.5	['F3', 'C4', 'F4', 'A4']
16.0	5	2.67	0.25	0.5	['G3', 'B-4']
16.5	6	1.0	1.0	1.0	['A3', 'C4', 'F4', 'C5']
17.5	6	1.67	0.25	0.5	['F3', 'C4', 'A4']
18.0	6	2.0	0.5	0.5	['A4', 'C5']
18.5	6	2.33	0.25	0.5	['A4', 'F5']
19.0	6	2.67	0.25	0.5	['A4', 'C5']
19.5	7	1.0	1.0	0.75	['A3', 'C4', 'F4', 'C5']
20.25	7	1.5	0.125	0.25	['G3', 'C4', 'E4', 'B-4']
20.5	7	1.67	0.25	0.5	['F3', 'C4', 'F4', 'A4']
21.0	7	2.0	0.5	0.75	['C4', 'A4', 'C5']
21.75	7	2.5	0.125	0.25	['C4', 'F4', 'A4']
22.0	7	2.67	0.25	0.5	['C3', 'E4', 'G4']
22.5	8	1.0	1.0	1.0	['F3', 'F4']
23.5	8	1.67	0.25	0.5	['F3', 'F4']
