Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	1.0	['C4']
1.0	1	1.67	0.25	0.5	['A3']
1.5	1	2.0	0.5	1.0	['F3']
2.5	1	2.67	0.25	0.5	['A3']
3.0	2	1.0	1.0	1.0	['C4']
4.0	2	1.67	0.25	0.5	['D4']
4.5	2	2.0	0.5	0.5	['C4']
5.0	2	2.33	0.25	0.5	['F2', 'C4']
5.5	2	2.67	0.25	0.5	['A2', 'C4']
6.0	3	1.0	1.0	0.5	['C3', 'C4']
6.5	3	1.33	0.25	0.5	['C3', 'C4']
7.0	3	1.67	0.25	0.5	['C3', 'A3', 'E4']
7.5	3	2.0	0.5	0.5	['D3', 'F3', 'F4']
8.0	3	2.33	0.25	0.5	['D3', 'F3', 'A3']
8.5	3	2.67	0.25	0.5	['C3', 'A3', 'E4']
9.0	4	1.0	1.0	0.5	['A2', 'C4']
9.5	4	1.33	0.25	0.5	['A2', 'F3', 'C4']
10.0	4	1.67	0.25	0.5	['B-2', 'B-3', 'D4']
10.5	4	2.0	0.5	0.5	['F2', 'A3', 'C4']
11.0	4	2.33	0.25	0.5	['F2', 'F3', 'C4']
11.5	4	2.67	0.25	0.5	['A2', 'C3', 'C4']
12.0	5	1.0	1.0	1.0	['B-2', 'D3', 'B-3']
13.0	5	1.67	0.25	0.5	['B-3']
13.5	5	2.0	0.5	1.0	['B-3']
14.5	5	2.67	0.25	0.5	['C4']
15.0	6	1.0	1.0	0.5	['B-3']
15.5	6	1.33	0.25	0.5	['D2', 'B-3']
16.0	6	1.67	0.25	0.5	['F#2', 'A3']
16.5	6	2.0	0.5	0.5	['G2', 'G3']
17.0	6	2.33	0.25	0.5	['G2', 'G3', 'B-3']
17.5	6	2.67	0.25	0.5	['F2', 'A3', 'D4']
18.0	7	1.0	1.0	0.5	['C2', 'C4', 'E4']
18.5	7	1.33	0.25	0.5	['C2', 'E3', 'C4']
19.0	7	1.67	0.25	0.5	['C2', 'A3', 'C4']
19.5	7	2.0	0.5	0.5	['D2', 'F3', 'A3']
20.0	7	2.33	0.25	0.5	['D2', 'D3', 'F3']
20.5	7	2.67	0.25	0.5	['D2', 'F3', 'A3']
21.0	8	1.0	1.0	0.5	['G2', 'G3', 'B-3']
21.5	8	1.33	0.25	0.5	['G2', 'D3', 'G3']
22.0	8	1.67	0.25	0.5	['D2', 'F3', 'A3']
22.5	8	2.0	0.5	0.5	['G2', 'G3', 'B-3']
23.0	8	2.33	0.25	0.5	['G2', 'D3', 'G3']
23.5	8	2.67	0.25	0.5	['C2', 'E3', 'A3', 'C4']
24.0	9	1.0	1.0	1.0	['F2', 'F3', 'A3']
25.0	9	1.67	0.25	0.5	['A2', 'F3', 'A3']
25.5	9	2.0	0.5	1.0	['C3', 'F3', 'A3']
26.5	9	2.67	0.25	0.5	['C2', 'E3', 'A3', 'C4']
27.0	10	1.0	1.0	1.0	['F2', 'F3', 'A3']
28.0	10	1.67	0.25	0.5	['A2', 'F3', 'A3']
28.5	10	2.0	0.5	1.0	['C3', 'F3', 'A3']
29.5	10	2.67	0.25	0.5	['F3']
30.0	11	1.0	1.0	1.0	['A3']
31.0	11	1.67	0.25	0.5	['A3', 'C4']
31.5	11	2.0	0.5	1.0	['A3', 'F4']
32.5	11	2.67	0.25	0.5	['A3', 'A4']
33.0	12	1.0	1.0	1.0	['A3', 'C5']
34.0	12	1.67	0.25	0.5	['A3', 'C4', 'C5']
34.5	12	2.0	0.5	0.5	['A3', 'F4', 'C5']
35.0	12	2.33	0.25	0.5	['A3', 'A4', 'C5']
35.5	12	2.67	0.25	0.5	['A3', 'C5']
36.0	13	1.0	1.0	1.0	['A3', 'F4', 'C5', 'F5']
37.0	13	1.67	0.25	0.5	['C4', 'F4', 'A4', 'F5']
37.5	13	2.0	0.5	1.0	['A3', 'F4', 'A4', 'F5']
38.5	13	2.67	0.25	0.5	['F3', 'F4', 'A4', 'F5']
39.0	14	1.0	1.0	1.0	['A3', 'F4', 'A4', 'C5', 'F5']
40.0	14	1.67	0.25	0.5	['F3', 'F4', 'A4', 'C5', 'F5']
40.5	14	2.0	0.5	1.0	['D3', 'F4', 'A4', 'D5', 'F5']
41.5	14	2.67	0.25	0.5	['F3', 'F4', 'A4', 'D5', 'F5']
42.0	15	1.0	1.0	1.0	['D3', 'F4', 'B-4', 'D5', 'F5']
43.0	15	1.67	0.25	0.5	['B-2', 'F4', 'B-4', 'D5', 'F5']
43.5	15	2.0	0.5	1.0	['D3', 'F4', 'A4', 'C5', 'F5']
44.5	15	2.67	0.25	0.5	['F3', 'F4', 'G4', 'B-4', 'F5']
45.0	16	1.0	1.0	1.0	['C3', 'F4', 'A4', 'C5', 'F5']
46.0	16	1.67	0.25	0.5	['F2', 'C3', 'F4', 'A4', 'C5']
46.5	16	2.0	0.5	0.5	['C3', 'F3', 'A3', 'F4']
47.0	16	2.33	0.25	0.5	['C3', 'A3', 'F4']
47.5	16	2.67	0.25	0.5	['F3', 'A3', 'C4', 'F4']
48.0	17	1.0	1.0	1.0	['D3', 'B-3', 'F4', 'B-4']
49.0	17	1.67	0.25	0.5	['B-2', 'B-3', 'F4', 'B-4']
49.5	17	2.0	0.5	1.0	['D3', 'C4', 'F4', 'A4']
50.5	17	2.67	0.25	0.5	['F3', 'D4', 'F4', 'G4']
51.0	18	1.0	1.0	1.0	['C3', 'C4', 'F4', 'A4']
52.0	18	1.67	0.25	0.5	['F2', 'C4', 'A4']
52.5	18	2.0	0.5	0.5	['C3', 'A3', 'F4']
53.0	18	2.33	0.25	0.5	['C3', 'F3', 'A3', 'F4']
53.5	18	2.67	0.25	0.5	['C3', 'F3', 'A3', 'F4']
54.0	19	1.0	1.0	1.0	['B2', 'F3', 'A-3', 'D4', 'A-4']
55.0	19	1.67	0.25	0.5	['F2', 'F3', 'A-3', 'D4', 'A-4']
55.5	19	2.0	0.5	1.0	['B2', 'F3', 'A-3', 'D4', 'A-4']
56.5	19	2.67	0.25	0.5	['F3', 'A-3', 'D4', 'A-4']
