Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	1.0	['A3', 'E4', 'A4', 'C#5', 'A5', 'E6']
1.0	1	1.5	0.25	1.0	['A4', 'C#6']
2.0	1	2.0	0.5	1.0	['D4', 'A4', 'F#5', 'A5']
3.0	1	2.5	0.25	1.0	['B3', 'A4', 'F#5']
4.0	2	1.0	1.0	0.5	['E4', 'B4', 'G#5']
4.5	2	1.25	0.125	0.5	['E4', 'B4', 'F#5']
5.0	2	1.5	0.25	0.5	['F#4', 'B4', 'G#5']
5.5	2	1.75	0.125	0.5	['F#4', 'B4', 'A5']
6.0	2	2.0	0.5	2.0	['G#4', 'B4', 'D5', 'E5', 'B5']
8.0	3	1.0	1.0	1.0	['A2', 'E3', 'A3', 'C#4', 'A4', 'E5']
9.0	3	1.5	0.25	1.0	['C#5']
10.0	3	2.0	0.5	1.0	['D3', 'A3', 'F#4', 'A4']
11.0	3	2.5	0.25	1.0	['B2', 'F#4']
12.0	4	1.0	1.0	1.0	['E3', 'B3', 'E4', 'G#4']
13.0	4	1.5	0.25	0.5	['F#3', 'B3', 'E4', 'G#4']
13.5	4	1.75	0.125	0.5	['F#3', 'B3', 'E4', 'A4']
14.0	4	2.0	0.5	1.0	['G#3', 'B3', 'D4', 'E4', 'B4']
15.0	4	2.5	0.25	0.5	['F#3', 'A4']
15.5	4	2.75	0.125	0.5	['G#3', 'B4']
16.0	5	1.0	1.0	1.0	['A3', 'C#4', 'E4', 'A4', 'C#5']
17.0	5	1.5	0.25	1.0	['A3', 'C#4', 'E4', 'A4', 'C#5']
18.0	5	2.0	0.5	0.5	['B2', 'F#3', 'A3', 'D4', 'F#4', 'C#5']
18.5	5	2.25	0.125	0.5	['B2', 'F#3', 'A3', 'D4', 'F#4', 'C#5', 'D5']
19.0	5	2.5	0.25	1.0	['B2', 'F#3', 'A3', 'D4', 'F#4', 'D5']
20.0	6	1.0	1.0	2.0	['E3', 'A3', 'D4', 'F#4', 'B4']
22.0	6	2.0	0.5	1.0	['E3', 'G#3', 'D4', 'E4', 'B4']
23.0	6	2.5	0.25	1.0	['E3', 'G#3', 'D4', 'E4', 'B4']
24.0	7	1.0	1.0	1.0	['A2', 'E3', 'A3', 'C#4', 'A4', 'E5']
25.0	7	1.5	0.25	1.0	['C#5']
26.0	7	2.0	0.5	1.0	['D3', 'A3', 'F#4', 'A4']
