Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.75	['F3', 'A-3', 'C4', 'A-4']
0.75	1	1.75	0.125	0.12	['F3', 'A-3', 'C4', 'G4']
0.88	1	1.88	0.0625	0.12	['F3', 'A-3', 'C4', 'F4']
1.0	1	2.0	0.5	0.5	['A-3', 'C4', 'F4']
1.5	1	2.5	0.25	0.5	['A-3', 'C4', 'F4']
2.0	1	3.0	0.5	0.5	['G3', 'B-3', 'C4', 'F4']
2.5	1	3.5	0.25	0.5	['G3', 'B-3', 'C4', 'E4']
3.0	2	1.0	1.0	0.5	['A-3', 'C4', 'F4']
3.5	2	1.5	0.25	0.5	['E3', 'C4', 'G4']
4.0	2	2.0	0.5	0.5	['F3', 'C4', 'F4', 'A-4']
4.5	2	2.5	0.25	0.5	['E-3', 'F4', 'A4']
5.0	2	3.0	0.5	1.0	['D3', 'F4', 'B-4']
6.0	3	1.0	1.0	0.5	['D-3', 'F4', 'B-4', 'F5']
6.5	3	1.5	0.25	0.5	['C3', 'F4', 'A4', 'E-5']
7.0	3	2.0	0.5	0.5	['B-2', 'F4', 'B-4', 'D-5']
7.5	3	2.5	0.25	0.5	['A-2', 'F4', 'C5']
8.0	3	3.0	0.5	0.5	['G2', 'C4', 'E4', 'B-4']
8.5	3	3.5	0.25	0.5	['F2', 'C4', 'F4', 'A-4']
9.0	4	1.0	1.0	0.5	['B-2', 'D-4', 'E4', 'G4']
9.5	4	1.5	0.25	0.38	['A-2', 'C4', 'F4']
9.88	4	1.88	0.0625	0.12	['B-2', 'E4', 'G4']
10.0	4	2.0	0.5	0.5	['C3', 'C4', 'F4', 'A-4']
10.5	4	2.5	0.25	0.5	['C2', 'B-3', 'E4']
11.0	4	3.0	0.5	1.0	['F2', 'A-3', 'C4', 'F4']
