Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	4.0	0.25	0.75	['F4']
0.75	0	4.75	0.0625	0.25	['G4']
1.0	1	1.0	1.0	0.25	['F2', 'F3', 'A4']
1.25	1	1.25	0.0625	0.25	['F2', 'F3', 'A3', 'A4']
1.5	1	1.5	0.125	0.25	['F2', 'F3', 'C4', 'A4']
1.75	1	1.75	0.0625	0.25	['F2', 'F3', 'F4', 'A4']
2.0	1	2.0	0.25	0.25	['F2', 'F3', 'A4']
2.25	1	2.25	0.0625	0.25	['F2', 'F3', 'C4', 'A4']
2.5	1	2.5	0.125	0.25	['F2', 'F3', 'F4', 'A4']
2.75	1	2.75	0.0625	0.25	['F2', 'F3', 'A3', 'A4']
3.0	1	3.0	0.5	0.25	['D2', 'D3', 'B-4']
3.25	1	3.25	0.0625	0.25	['D2', 'D3', 'A3', 'B-4']
3.5	1	3.5	0.125	0.25	['D2', 'D3', 'C4', 'B-4']
3.75	1	3.75	0.0625	0.25	['D2', 'D3', 'F#4', 'B-4']
4.0	1	4.0	0.25	0.25	['D2', 'D3', 'A4', 'B-4']
4.25	1	4.25	0.0625	0.25	['D2', 'D3', 'C4', 'B-4']
4.5	1	4.5	0.125	0.25	['D2', 'D3', 'F#4', 'A4']
4.75	1	4.75	0.0625	0.25	['D2', 'D3', 'A3', 'A4']
5.0	2	1.0	1.0	0.25	['G2', 'D3', 'A4']
5.25	2	1.25	0.0625	0.25	['G2', 'D3', 'G3', 'A4']
5.5	2	1.5	0.125	0.25	['G2', 'D3', 'B-3', 'A4']
5.75	2	1.75	0.0625	0.25	['G2', 'D3', 'D4', 'G4']
6.0	2	2.0	0.25	0.25	['G2', 'D3', 'G4']
6.25	2	2.25	0.0625	0.25	['G2', 'D3', 'B-3', 'G4']
6.5	2	2.5	0.125	0.25	['G2', 'D3', 'D4', 'G4']
6.75	2	2.75	0.0625	0.25	['G2', 'D3', 'G3', 'G4']
7.0	2	3.0	0.5	0.25	['G2', 'D3', 'G4']
7.25	2	3.25	0.0625	0.25	['G2', 'D3', 'G3', 'G4']
7.5	2	3.5	0.125	0.25	['G2', 'D3', 'B3', 'G4']
7.75	2	3.75	0.0625	0.25	['G2', 'D3', 'D4', 'G4']
8.0	2	4.0	0.25	0.25	['G2', 'D3', 'F4']
8.25	2	4.25	0.0625	0.25	['G2', 'D3', 'B3']
8.5	2	4.5	0.125	0.25	['G2', 'D3', 'D4']
8.75	2	4.75	0.0625	0.25	['G2', 'D3', 'G3', 'D4']
9.0	3	1.0	1.0	0.25	['C2', 'C3', 'F4']
9.25	3	1.25	0.0625	0.25	['C2', 'C3', 'G3', 'F4']
9.5	3	1.5	0.125	0.25	['C2', 'C3', 'B-3', 'F4']
9.75	3	1.75	0.0625	0.25	['C2', 'C3', 'C4', 'F4']
10.0	3	2.0	0.25	0.25	['C2', 'C3', 'F4']
10.25	3	2.25	0.0625	0.25	['C2', 'C3', 'B-3', 'F4']
10.5	3	2.5	0.125	0.25	['C2', 'C3', 'E4']
10.75	3	2.75	0.0625	0.25	['C2', 'C3', 'G3', 'E4']
11.0	3	3.0	0.5	0.25	['D2', 'D3', 'D4']
11.25	3	3.25	0.0625	0.25	['D2', 'D3', 'F3', 'D4']
11.5	3	3.5	0.125	0.25	['D2', 'D3', 'B-3', 'D4']
11.75	3	3.75	0.0625	0.25	['D2', 'D3', 'D4', 'F4']
12.0	3	4.0	0.25	0.25	['E2', 'E3', 'D4']
12.25	3	4.25	0.0625	0.25	['E2', 'E3', 'B-3', 'D4']
12.5	3	4.5	0.125	0.25	['E2', 'E3', 'C4']
12.75	3	4.75	0.0625	0.25	['E2', 'E3', 'C4', 'G4']
13.0	4	1.0	1.0	0.25	['F2', 'E3', 'G4']
13.25	4	1.25	0.0625	0.25	['F2', 'E3', 'A3', 'G4']
13.5	4	1.5	0.125	0.25	['F2', 'E3', 'C4', 'G4']
13.75	4	1.75	0.0625	0.25	['F2', 'F3', 'F4']
14.0	4	2.0	0.25	0.25	['F2', 'F3', 'F4', 'A4']
14.25	4	2.25	0.0625	0.25	['F2', 'F3', 'C4', 'F4']
14.5	4	2.5	0.125	0.25	['F2', 'F3', 'F4']
14.75	4	2.75	0.0625	0.25	['F2', 'F3', 'A3', 'F4']
15.0	4	3.0	0.5	0.25	['F2', 'C3', 'G3']
15.25	4	3.25	0.0625	0.25	['F2', 'C3', 'G3', 'A3']
15.5	4	3.5	0.125	0.25	['F2', 'C3', 'G3', 'C4']
15.75	4	3.75	0.0625	0.25	['F2', 'C3', 'F3', 'F4']
16.0	4	4.0	0.25	0.25	['F2', 'C3', 'F3', 'A4']
16.25	4	4.25	0.0625	0.25	['F2', 'C3', 'F3', 'C4']
16.5	4	4.5	0.125	0.25	['F2', 'C3', 'F3', 'F4']
16.75	4	4.75	0.0625	0.25	['F2', 'C3', 'F3', 'A3', 'F4']
17.0	5	1.0	1.0	0.25	['D-2', 'D-3', 'F4']
17.25	5	1.25	0.0625	0.25	['D-2', 'D-3', 'A-3', 'F4']
17.5	5	1.5	0.125	0.25	['D-2', 'D-3', 'D-4', 'A-4']
17.75	5	1.75	0.0625	0.25	['D-2', 'D-3', 'F4', 'A-4']
18.0	5	2.0	0.25	0.25	['D-2', 'D-3', 'A-4']
18.25	5	2.25	0.0625	0.25	['D-2', 'D-3', 'D-4', 'A-4']
18.5	5	2.5	0.125	0.25	['D-2', 'D-3', 'F4', 'D-5']
18.75	5	2.75	0.0625	0.25	['D-2', 'D-3', 'A-3', 'D-5']
19.0	5	3.0	0.5	0.25	['D-2', 'D-3', 'E-5']
19.25	5	3.25	0.0625	0.25	['D-2', 'D-3', 'A3', 'E-5']
19.5	5	3.5	0.125	0.25	['D-2', 'D-3', 'E4', 'E-5']
19.75	5	3.75	0.0625	0.25	['D-2', 'D-3', 'G-4', 'E-5']
20.0	5	4.0	0.25	0.25	['D-2', 'D-3', 'A4', 'E-5']
20.25	5	4.25	0.0625	0.25	['D-2', 'D-3', 'E4', 'E-5']
20.5	5	4.5	0.125	0.25	['D-2', 'D-3', 'G-4', 'C5']
20.75	5	4.75	0.0625	0.25	['D-2', 'D-3', 'A3', 'C5']
21.0	6	1.0	1.0	0.25	['D-2', 'E-5']
21.25	6	1.25	0.0625	0.25	['A-2', 'F3', 'E-5']
21.5	6	1.5	0.125	0.25	['D-3', 'A-3', 'E-5']
21.75	6	1.75	0.0625	0.25	['A-2', 'D-4', 'E-5']
22.0	6	2.0	0.25	0.25	['D-2', 'F4', 'E-5']
22.25	6	2.25	0.0625	0.25	['A-2', 'A4', 'E-5']
22.5	6	2.5	0.125	0.25	['D-3', 'D5', 'E-5']
22.75	6	2.75	0.0625	0.25	['A-2', 'D-5', 'E-5']
