Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	0.5	['E2', 'B2']
0.5	1	1.5	0.125	0.5	['E2', 'B2', 'F#4']
1.0	1	2.0	0.25	0.5	['E2', 'B2', 'G4']
1.5	1	2.5	0.125	0.5	['E2', 'B2', 'G3']
2.0	1	3.0	0.5	0.5	['C3', 'E3', 'B-3']
2.5	1	3.5	0.125	0.5	['C3', 'E3', 'B-3', 'A4']
3.0	1	4.0	0.25	0.5	['C3', 'E3', 'A3', 'B-4', 'E5']
3.5	1	4.5	0.125	0.5	['C3', 'E3', 'G3', 'B-3', 'E5']
4.0	2	1.0	1.0	0.5	['E2', 'B2', 'E5']
4.5	2	1.5	0.125	0.5	['E2', 'B2', 'F#4', 'E5']
5.0	2	2.0	0.25	0.5	['E2', 'B2', 'G4', 'E5']
5.5	2	2.5	0.125	0.5	['E2', 'B2', 'G3', 'E5']
6.0	2	3.0	0.5	0.5	['C3', 'E3', 'B-3', 'E5']
6.5	2	3.5	0.125	0.5	['C3', 'E3', 'B-3', 'C4', 'D5']
7.0	2	4.0	0.25	0.5	['C3', 'E3', 'A3', 'E4', 'C5']
7.5	2	4.5	0.125	0.5	['C3', 'E3', 'G3', 'B-4', 'D5']
8.0	3	1.0	1.0	0.5	['E2', 'B2', 'B4']
8.5	3	1.5	0.125	0.5	['E2', 'B2', 'A#4', 'B4']
9.0	3	2.0	0.25	0.5	['E2', 'B2', 'B4']
9.5	3	2.5	0.125	0.5	['E2', 'B2', 'B3', 'B4']
10.0	3	3.0	0.5	0.5	['F3', 'A3', 'D4', 'A4']
10.5	3	3.5	0.125	0.5	['F3', 'A3', 'D4', 'A4', 'B4']
11.0	3	4.0	0.25	0.5	['F3', 'A3', 'E-4', 'A4', 'C5']
11.5	3	4.5	0.125	0.5	['F3', 'A3', 'C4', 'E-4', 'A4']
12.0	4	1.0	1.0	0.5	['E2', 'B2', 'G4']
12.5	4	1.5	0.125	0.5	['E2', 'B2', 'G4', 'C5']
13.0	4	2.0	0.25	0.5	['E2', 'B2', 'G4', 'E5']
13.5	4	2.5	0.125	0.5	['E2', 'B2', 'E4', 'G4']
14.0	4	3.0	0.5	0.5	['B3', 'E4', 'G4']
14.5	4	3.5	0.125	0.5	['B3', 'E4', 'G4', 'B4']
15.0	4	4.0	0.25	0.5	['C4', 'E4', 'G4', 'E5']
15.5	4	4.5	0.125	0.5	['C4', 'E4', 'G4', 'B5']
16.0	5	1.0	1.0	0.5	['C#4', 'E4', 'G4']
16.5	5	1.5	0.125	0.5	['C#4', 'E4', 'G4', 'B-4', 'B-5']
17.0	5	2.0	0.25	0.5	['C4', 'E4', 'G4', 'B-4', 'E5']
17.5	5	2.5	0.125	0.5	['C4', 'E4', 'G4', 'B-4']
18.0	5	3.0	0.5	0.5	['B3', 'E4', 'G4', 'B4']
18.5	5	3.5	0.125	0.5	['B3', 'E4', 'G4', 'B4', 'B5']
19.0	5	4.0	0.25	0.5	['A3', 'E4', 'G4', 'B4', 'E5']
19.5	5	4.5	0.125	0.5	['G3', 'E4', 'G4', 'B4']
20.0	6	1.0	1.0	0.5	['E2', 'C#5']
20.5	6	1.5	0.125	0.5	['E2', 'C#5', 'C#6']
21.0	6	2.0	0.25	0.5	['E2', 'C#5', 'E5']
21.5	6	2.5	0.125	0.5	['E2', 'B-4', 'C#5']
22.0	6	3.0	0.5	0.5	['C4', 'E4', 'A4', 'C5']
22.5	6	3.5	0.125	0.5	['C4', 'E4', 'A4', 'C5', 'C6']
23.0	6	4.0	0.25	0.5	['C4', 'E4', 'B4', 'D5', 'E5']
23.5	6	4.5	0.125	0.5	['C4', 'E4', 'G4', 'C5', 'E5']
24.0	7	1.0	1.0	0.5	['A1', 'A2', 'E5']
24.5	7	1.5	0.125	0.5	['A1', 'A2', 'E5', 'C6']
25.0	7	2.0	0.25	0.5	['A1', 'A2', 'E5']
25.5	7	2.5	0.125	0.5	['A1', 'A2', 'A4', 'E5']
26.0	7	3.0	0.5	0.5	['A1', 'A2', 'F#4', 'C5', 'D5']
26.5	7	3.5	0.125	0.5	['A1', 'A2', 'F#4', 'C5', 'D5', 'B5']
27.0	7	4.0	0.25	0.5	['A1', 'A2', 'G4', 'C5', 'E5']
27.5	7	4.5	0.125	0.5	['A1', 'A2', 'G4', 'A4', 'C5']
28.0	8	1.0	1.0	0.5	['D2', 'C5']
28.5	8	1.5	0.125	0.5	['D2', 'C5', 'A-5']
29.0	8	2.0	0.25	0.5	['D2', 'C5', 'D5']
29.5	8	2.5	0.125	0.5	['D2', 'F4', 'C5']
30.0	8	3.0	0.5	0.5	['D4', 'F4', 'A-4']
30.5	8	3.5	0.125	0.5	['D4', 'F4', 'A-4', 'G5']
31.0	8	4.0	0.25	0.5	['E-4', 'A-4', 'D5']
31.5	8	4.5	0.125	0.5	['F4', 'A-4', 'C5', 'F5']
32.0	9	1.0	1.0	0.5	['E2', 'A4']
32.5	9	1.5	0.125	0.5	['E2', 'A4', 'E5']
33.0	9	2.0	0.25	0.5	['E2', 'A4', 'C5']
33.5	9	2.5	0.125	0.5	['E2', 'E4', 'A4']
34.0	9	3.0	0.5	0.5	['C4', 'G-4', 'B-4']
34.5	9	3.5	0.125	0.5	['C4', 'G-4', 'B-4', 'F5']
35.0	9	4.0	0.25	0.5	['C4', 'G-4', 'B-4']
35.5	9	4.5	0.125	0.5	['C4', 'G-4', 'B-4', 'E-5']
36.0	10	1.0	1.0	0.5	['E2', 'A4']
36.5	10	1.5	0.125	0.5	['E2', 'A4', 'E5']
37.0	10	2.0	0.25	0.5	['E2', 'A4', 'C5']
37.5	10	2.5	0.125	0.5	['E2', 'E4', 'A4']
38.0	10	3.0	0.5	0.5	['E3', 'E-4', 'G4']
38.5	10	3.5	0.125	0.5	['E3', 'E-4', 'G4', 'D5']
39.0	10	4.0	0.25	0.5	['E3', 'D4', 'E-4', 'G4']
39.5	10	4.5	0.125	0.5	['E3', 'E-4', 'F#4', 'C5']
40.0	11	1.0	1.0	0.5	['D2', 'F4']
40.5	11	1.5	0.125	0.5	['D2', 'F4', 'A-4', 'C5']
41.0	11	2.0	0.25	0.5	['D2', 'F4', 'D5']
41.5	11	2.5	0.125	0.5	['D2', 'D4', 'F4']
42.0	11	3.0	0.5	0.5	['D2', 'G4']
42.5	11	3.5	0.125	0.5	['D2', 'G4', 'A-4', 'C5']
43.0	11	4.0	0.25	0.5	['D2', 'G4', 'D5']
43.5	11	4.5	0.125	0.5	['D2', 'D4', 'F4']
44.0	12	1.0	1.0	0.5	['C#2', 'E#4']
44.5	12	1.5	0.125	0.5	['C#2', 'E#4', 'G#4', 'B4']
45.0	12	2.0	0.25	0.5	['C#2', 'B3', 'D#4', 'E#4']
45.5	12	2.5	0.125	0.5	['C#2', 'E#4', 'G#4', 'B4']
46.0	12	3.0	0.5	0.5	['C#2', 'E#4', 'F#4', 'G#4', 'B4']
46.5	12	3.5	0.125	0.5	['C#2', 'E#4', 'F#4', 'G#4', 'B4']
47.0	12	4.0	0.25	0.5	['C#2', 'B3', 'D#4', 'G#4']
47.5	12	4.5	0.125	0.5	['C#2', 'D#4', 'G#4', 'B4']
48.0	13	1.0	1.0	0.5	['C#2', 'B3', 'G#4']
48.5	13	1.5	0.125	0.5	['C#2', 'B3', 'G#4', 'B4']
49.0	13	2.0	0.25	0.5	['C#2', 'G#3', 'B3', 'D#4', 'G#4']
49.5	13	2.5	0.125	0.5	['C#2', 'G#3', 'G#4', 'B4']
50.0	13	3.0	0.5	0.5	['C#2', 'F#3', 'G#4', 'B4']
50.5	13	3.5	0.125	0.5	['C#2', 'F#3', 'G#4', 'B4']
51.0	13	4.0	0.25	0.5	['C#2', 'F#3', 'B3', 'D#4', 'A#4']
51.5	13	4.5	0.125	0.5	['C#2', 'E#3', 'G#4', 'B4']
52.0	14	1.0	1.0	0.5	['B1', 'F#2', 'C#5']
52.5	14	1.5	0.125	0.5	['B1', 'F#2', 'A4', 'C#5']
53.0	14	2.0	0.25	0.5	['B1', 'F#2', 'D#4', 'F#4']
53.5	14	2.5	0.125	0.5	['B1', 'F#2', 'D#4', 'F#4', 'A4', 'C#5']
54.0	14	3.0	0.5	0.5	['B1', 'F#2', 'A3', 'D#4']
54.5	14	3.5	0.125	0.5	['B1', 'F#2', 'A3', 'D#4', 'F#4', 'A4', 'C#5']
55.0	14	4.0	0.25	0.5	['B1', 'F#2', 'A3', 'C#4', 'G#4']
55.5	14	4.5	0.125	0.5	['B1', 'F#2', 'A3', 'C#4', 'A4', 'C#5']
56.0	15	1.0	1.0	0.5	['G#3', 'D4', 'F#4', 'B4']
56.5	15	1.5	0.125	0.5	['G#3', 'D4', 'E#4', 'B4']
57.0	15	2.0	0.25	0.5	['G#3', 'D4', 'F#4', 'B4']
57.5	15	2.5	0.125	0.5	['G#3', 'D4', 'E#4', 'B4']
58.0	15	3.0	0.5	0.5	['A3', 'D4', 'F4', 'C5']
58.5	15	3.5	0.125	0.5	['A3', 'D4', 'E4', 'C5']
59.0	15	4.0	0.25	0.5	['A3', 'D4', 'F4', 'C5']
59.5	15	4.5	0.125	0.5	['A3', 'D4', 'E4', 'C5']
60.0	16	1.0	1.0	0.5	['G#3', 'D4', 'F4', 'B4', 'F5']
60.5	16	1.5	0.125	0.5	['G#3', 'D4', 'E4', 'B4', 'F5']
61.0	16	2.0	0.25	0.5	['G#3', 'D4', 'F4', 'B4', 'E5']
61.5	16	2.5	0.125	0.5	['G#3', 'D4', 'E4', 'B4', 'D5']
62.0	16	3.0	0.5	0.5	['D3', 'A3', 'C4', 'F4', 'C5']
62.5	16	3.5	0.125	0.5	['D3', 'A3', 'C4', 'E4', 'C5']
63.0	16	4.0	0.25	0.5	['D3', 'A3', 'C4', 'F4', 'B4', 'C5']
63.5	16	4.5	0.125	0.5	['D3', 'A3', 'C4', 'E4', 'A4', 'C5']
