Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	3.0	['C5', 'G5', 'C6', 'E-6']
3.0	2	1.0	1.0	3.0	['G4', 'G5', 'B-5', 'D6']
6.0	3	1.0	1.0	3.0	['C4', 'G4', 'C5', 'E-5']
9.0	4	1.0	1.0	3.0	['G3', 'G4', 'B-4', 'D5']
12.0	5	1.0	1.0	3.0	['F3', 'D4', 'A-4', 'C5']
15.0	6	1.0	1.0	1.5	['F3', 'D4', 'A-4', 'C5']
16.5	6	2.0	0.5	1.5	['G3', 'D4', 'G4', 'B4']
18.0	7	1.0	1.0	0.5	['C3', 'E-4', 'G4', 'C5']
18.5	7	1.33	0.25	0.5	['C3', 'E-4', 'G4', 'C5']
19.0	7	1.67	0.25	0.5	['C3', 'E-4', 'G4', 'C5']
19.5	7	2.0	0.5	1.5	['C3', 'E-4', 'G4', 'C5']
21.0	8	1.0	1.0	1.5	['G3', 'D4', 'G4', 'B-4']
22.5	8	2.0	0.5	1.0	['G3', 'D4', 'G4', 'B-4']
23.5	8	2.67	0.25	0.5	['G3', 'D4', 'G4', 'B-4']
24.0	9	1.0	1.0	0.5	['C3', 'E-4', 'G4', 'C5']
24.5	9	1.33	0.25	0.5	['C3', 'E-4', 'G4', 'C5', 'E-5']
25.0	9	1.67	0.25	0.5	['C3', 'E-4', 'G4', 'C5', 'D5']
25.5	9	2.0	0.5	1.0	['G3', 'D4', 'G4', 'B-4']
26.5	9	2.67	0.25	0.5	['G3', 'D4', 'G4', 'B-4', 'D5']
27.0	10	1.0	1.0	1.5	['C4', 'E-4', 'G4', 'C5']
28.5	10	2.0	0.5	1.0	['C4', 'E-4', 'G4', 'C5']
29.5	10	2.67	0.25	0.5	
30.0	11	1.0	1.0	1.5	['E-3', 'E-4', 'G4', 'B-4', 'E-5']
31.5	11	2.0	0.5	1.5	['E-3', 'E-4', 'G4', 'B-4']
33.0	12	1.0	1.0	1.5	['A-3', 'E-4', 'A-4', 'C5']
34.5	12	2.0	0.5	1.0	['A-3', 'E-4', 'A-4', 'B-4', 'C5']
35.5	12	2.67	0.25	0.5	['A-3', 'E-4', 'A-4', 'C5']
36.0	13	1.0	1.0	1.5	['E-3', 'E-4', 'G4', 'B-4', 'E-5']
37.5	13	2.0	0.5	1.0	['E-3', 'E-4', 'G4', 'B-4', 'E-5']
38.5	13	2.67	0.25	0.5	['E-3', 'E-4', 'G4', 'B-4']
39.0	14	1.0	1.0	0.5	['E-3', 'E-4', 'G4', 'B-4']
39.5	14	1.33	0.25	0.5	['E-3', 'E-4', 'G4', 'B-4']
40.0	14	1.67	0.25	0.5	['A-4']
40.5	14	2.0	0.5	0.5	['A-3', 'D4', 'F4', 'B-4', 'C5']
41.0	14	2.33	0.25	0.5	['A-3', 'D4', 'F4', 'C5']
41.5	14	2.67	0.25	0.5	['A-3', 'D4', 'F4', 'C5', 'D5']
42.0	15	1.0	1.0	1.5	['G3', 'D4', 'G4', 'B4']
43.5	15	2.0	0.5	1.0	['G3', 'D4', 'G4', 'B4']
44.5	15	2.67	0.25	0.5	
45.0	16	1.0	1.0	0.5	['C3', 'E-4', 'G4', 'C5']
45.5	16	1.33	0.25	0.5	['C3', 'E-4', 'G4', 'C5']
46.0	16	1.67	0.25	0.5	['C3', 'E-4', 'G4', 'C5']
46.5	16	2.0	0.5	1.5	['C3', 'E-4', 'G4', 'C5']
48.0	17	1.0	1.0	1.5	['G3', 'D4', 'G4', 'B-4']
49.5	17	2.0	0.5	1.0	['G3', 'D4', 'G4', 'B-4']
50.5	17	2.67	0.25	0.5	['G3', 'D4', 'G4', 'B-4']
51.0	18	1.0	1.0	0.5	['C3', 'E-4', 'G4', 'C5']
51.5	18	1.33	0.25	0.5	['C3', 'E-4', 'G4', 'C5', 'E-5']
52.0	18	1.67	0.25	0.5	['C3', 'E-4', 'G4', 'C5', 'D5']
52.5	18	2.0	0.5	1.0	['G2', 'G4', 'B-4', 'D5']
53.5	18	2.67	0.25	0.5	['G2', 'G4', 'B-4', 'D5']
54.0	19	1.0	1.0	3.0	['E-2', 'G4', 'C5', 'E-5']
57.0	20	1.0	1.0	3.0	['E-2', 'G4', 'C5', 'E-5']
60.0	21	1.0	1.0	1.0	['E-2', 'G4', 'C5', 'E-5']
61.0	21	1.67	0.25	2.0	
63.0	22	1.0	1.0	3.0	['C5', 'G5', 'C6', 'E-6']
66.0	23	1.0	1.0	3.0	['G4', 'G5', 'B-5', 'D6']
69.0	24	1.0	1.0	3.0	['C4', 'G4', 'C5', 'E-5']
72.0	25	1.0	1.0	3.0	['G3', 'G4', 'B-4', 'D5']
75.0	26	1.0	1.0	3.0	['F3', 'D4', 'A-4', 'C5']
78.0	27	1.0	1.0	1.5	['F3', 'D4', 'A-4', 'C5']
79.5	27	2.0	0.5	1.5	['G3', 'D4', 'G4', 'B4']
81.0	28	1.0	1.0	0.5	['C3', 'E-4', 'G4', 'C5']
81.5	28	1.33	0.25	0.5	['C3', 'E-4', 'G4', 'C5']
82.0	28	1.67	0.25	0.5	['C3', 'E-4', 'G4', 'C5']
82.5	28	2.0	0.5	1.5	['C3', 'E-4', 'G4', 'C5']
84.0	29	1.0	1.0	1.5	['G3', 'D4', 'G4', 'B-4']
85.5	29	2.0	0.5	1.0	['G3', 'D4', 'G4', 'B-4']
86.5	29	2.67	0.25	0.5	['G3', 'D4', 'G4', 'B-4']
87.0	30	1.0	1.0	0.5	['C3', 'E-4', 'G4', 'C5']
87.5	30	1.33	0.25	0.5	['C3', 'E-4', 'G4', 'C5', 'E-5']
88.0	30	1.67	0.25	0.5	['C3', 'E-4', 'G4', 'C5', 'D5']
88.5	30	2.0	0.5	1.0	['G3', 'D4', 'G4', 'B-4']
89.5	30	2.67	0.25	0.5	['G3', 'D4', 'G4', 'B-4', 'D5']
90.0	31	1.0	1.0	1.5	['C4', 'E-4', 'G4', 'C5']
91.5	31	2.0	0.5	1.0	['C4', 'E-4', 'G4', 'C5']
92.5	31	2.67	0.25	0.5	
93.0	32	1.0	1.0	1.5	['E-3', 'E-4', 'G4', 'B-4', 'E-5']
94.5	32	2.0	0.5	1.5	['E-3', 'E-4', 'G4', 'B-4']
96.0	33	1.0	1.0	1.5	['A-3', 'E-4', 'A-4', 'C5']
97.5	33	2.0	0.5	1.0	['A-3', 'E-4', 'A-4', 'B-4', 'C5']
98.5	33	2.67	0.25	0.5	['A-3', 'E-4', 'A-4', 'C5']
99.0	34	1.0	1.0	1.5	['E-3', 'E-4', 'G4', 'B-4', 'E-5']
100.5	34	2.0	0.5	1.0	['E-3', 'E-4', 'G4', 'B-4', 'E-5']
101.5	34	2.67	0.25	0.5	['E-3', 'E-4', 'G4', 'B-4']
102.0	35	1.0	1.0	0.5	['E-3', 'E-4', 'G4', 'B-4']
102.5	35	1.33	0.25	0.5	['E-3', 'E-4', 'G4', 'B-4']
103.0	35	1.67	0.25	0.5	['A-4']
103.5	35	2.0	0.5	0.5	['A-3', 'D4', 'F4', 'B-4', 'C5']
104.0	35	2.33	0.25	0.5	['A-3', 'D4', 'F4', 'C5']
104.5	35	2.67	0.25	0.5	['A-3', 'D4', 'F4', 'C5', 'D5']
105.0	36	1.0	1.0	1.5	['G3', 'D4', 'G4', 'B4']
106.5	36	2.0	0.5	1.0	['G3', 'D4', 'G4', 'B4']
107.5	36	2.67	0.25	0.5	
108.0	37	1.0	1.0	0.5	['C3', 'E-4', 'G4', 'C5']
108.5	37	1.33	0.25	0.5	['C3', 'E-4', 'G4', 'C5']
109.0	37	1.67	0.25	0.5	['C3', 'E-4', 'G4', 'C5']
109.5	37	2.0	0.5	1.5	['C3', 'E-4', 'G4', 'C5']
111.0	38	1.0	1.0	1.5	['G3', 'D4', 'G4', 'B-4']
112.5	38	2.0	0.5	1.0	['G3', 'D4', 'G4', 'B-4']
113.5	38	2.67	0.25	0.5	['G3', 'D4', 'G4', 'B-4']
114.0	39	1.0	1.0	0.5	['C3', 'E-4', 'G4', 'C5']
114.5	39	1.33	0.25	0.5	['C3', 'E-4', 'G4', 'C5', 'E-5']
115.0	39	1.67	0.25	0.5	['C3', 'E-4', 'G4', 'C5', 'D5']
115.5	39	2.0	0.5	1.0	['G2', 'G4', 'B-4', 'D5']
116.5	39	2.67	0.25	0.5	['G2', 'G4', 'B-4', 'D5']
117.0	40	1.0	1.0	3.0	['C2', 'G4', 'C5', 'E-5']
120.0	41	1.0	1.0	3.0	['C2', 'G4', 'C5', 'E-5']
123.0	42	1.0	1.0	1.0	['C2', 'G4', 'C5', 'E-5']
124.0	42	1.67	0.25	2.0	
126.0	43	1.0	1.0	3.0	['C5', 'G5', 'C6', 'E-6']
129.0	44	1.0	1.0	3.0	['G4', 'G5', 'B-5', 'D6']
132.0	45	1.0	1.0	3.0	['C4', 'G4', 'C5', 'E-5']
135.0	46	1.0	1.0	3.0	['G3', 'G4', 'B-4', 'D5']
138.0	47	1.0	1.0	3.0	['F3', 'D4', 'A-4', 'C5']
141.0	48	1.0	1.0	1.5	['F3', 'D4', 'A-4', 'C5']
142.5	48	2.0	0.5	1.5	['G3', 'D4', 'G4', 'B4']
144.0	49	1.0	1.0	0.5	['C3', 'E-4', 'G4', 'C5']
144.5	49	1.33	0.25	0.5	['C3', 'E-4', 'G4', 'C5']
145.0	49	1.67	0.25	0.5	['C3', 'E-4', 'G4', 'C5']
145.5	49	2.0	0.5	1.5	['C3', 'E-4', 'G4', 'C5']
147.0	50	1.0	1.0	1.5	['G3', 'D4', 'G4', 'B-4']
148.5	50	2.0	0.5	1.0	['G3', 'D4', 'G4', 'B-4']
149.5	50	2.67	0.25	0.5	['G3', 'D4', 'G4', 'B-4']
150.0	51	1.0	1.0	0.5	['C3', 'E-4', 'G4', 'C5']
150.5	51	1.33	0.25	0.5	['C3', 'E-4', 'G4', 'C5', 'E-5']
151.0	51	1.67	0.25	0.5	['C3', 'E-4', 'G4', 'C5', 'D5']
151.5	51	2.0	0.5	1.0	['G3', 'D4', 'G4', 'B-4']
152.5	51	2.67	0.25	0.5	['G3', 'D4', 'G4', 'B-4', 'D5']
153.0	52	1.0	1.0	1.5	['C4', 'E-4', 'G4', 'C5']
154.5	52	2.0	0.5	1.0	['C4', 'E-4', 'G4', 'C5']
155.5	52	2.67	0.25	0.5	
156.0	53	1.0	1.0	1.5	['E-3', 'E-4', 'G4', 'B-4', 'E-5']
157.5	53	2.0	0.5	1.5	['E-3', 'E-4', 'G4', 'B-4']
159.0	54	1.0	1.0	1.0	['A-3', 'E-4', 'A-4', 'B-4', 'C5']
160.0	54	1.67	0.25	0.5	['A-3', 'E-4', 'A-4', 'C5']
160.5	54	2.0	0.5	1.0	['A-3', 'E-4', 'A-4', 'B-4', 'C5']
161.5	54	2.67	0.25	0.5	['A-3', 'E-4', 'A-4', 'C5']
162.0	55	1.0	1.0	1.5	['E-3', 'E-4', 'G4', 'B-4', 'E-5']
163.5	55	2.0	0.5	1.0	['E-3', 'E-4', 'G4', 'B-4', 'E-5']
164.5	55	2.67	0.25	0.5	['E-3', 'E-4', 'G4', 'B-4']
165.0	56	1.0	1.0	0.5	['E-3', 'E-4', 'G4', 'B-4']
165.5	56	1.33	0.25	0.5	['E-3', 'E-4', 'G4', 'B-4']
166.0	56	1.67	0.25	0.5	['A-4']
166.5	56	2.0	0.5	0.5	['A-3', 'D4', 'F4', 'B-4', 'C5']
167.0	56	2.33	0.25	0.5	['A-3', 'D4', 'F4', 'C5']
167.5	56	2.67	0.25	0.5	['A-3', 'D4', 'F4', 'C5', 'D5']
168.0	57	1.0	1.0	1.5	['G3', 'D4', 'G4', 'B4']
169.5	57	2.0	0.5	1.0	['G3', 'D4', 'G4', 'B4']
170.5	57	2.67	0.25	0.5	
171.0	58	1.0	1.0	0.5	['C3', 'E-4', 'G4', 'C5']
171.5	58	1.33	0.25	0.5	['C3', 'E-4', 'G4', 'C5']
172.0	58	1.67	0.25	0.5	['C3', 'E-4', 'G4', 'C5']
172.5	58	2.0	0.5	1.5	['C3', 'E-4', 'G4', 'C5']
174.0	59	1.0	1.0	1.5	['G3', 'D4', 'G4', 'B-4']
