Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	1.0	1.0	1.0	['E-2', 'B-2', 'G-3', 'B-3', 'E-4', 'G-4', 'B-4']
1.0	1	1.5	0.25	0.5	['E-2', 'B-2', 'G-3', 'B-3', 'D4', 'G-4', 'B-4']
1.5	1	1.75	0.125	0.5	['E-2', 'B-2', 'G-3', 'B-3', 'D4', 'G-4', 'B-4']
2.0	1	2.0	0.5	1.0	['G-2', 'D-3', 'G-3', 'B-3', 'D4', 'G-4', 'B-4']
3.0	1	2.5	0.25	0.5	['G-2', 'D-3', 'G-3', 'B-3', 'C4', 'G-4', 'B-4']
3.5	1	2.75	0.125	0.5	['G-2', 'D-3', 'G-3', 'B-3', 'C4', 'G-4', 'B-4']
4.0	2	1.0	1.0	1.0	['A-2', 'E-3', 'C-4', 'E-4', 'G-4', 'B-4']
5.0	2	1.5	0.25	1.0	['A-2', 'E-3', 'C-4', 'D4', 'G-4', 'B-4']
6.0	2	2.0	0.5	1.0	['A-2', 'E-3', 'C-4', 'F4', 'A-4']
7.0	2	2.5	0.25	1.0	['A-2', 'E-3', 'C-4', 'E-4', 'G-4']
8.0	3	1.0	1.0	1.0	['B-2', 'A-3', 'B-3', 'D4', 'F4']
9.0	3	1.5	0.25	1.0	['B-2', 'A-3', 'C-4', 'D4', 'F4']
10.0	3	2.0	0.5	1.0	['B-2', 'A-3', 'B-3', 'D4', 'F4']
11.0	3	2.5	0.25	1.0	['B-2', 'A-3', 'D4', 'F4']
12.0	4	1.0	1.0	1.0	['E-2', 'B-2', 'G-3', 'B-3', 'E-4', 'G-4', 'B-4']
13.0	4	1.5	0.25	1.0	['E-2', 'B-2', 'G-3', 'B-3', 'D4', 'G-4', 'B-4']
14.0	4	2.0	0.5	1.0	['G-2', 'D-3', 'G-3', 'B-3', 'D-4', 'G-4', 'B-4']
15.0	4	2.5	0.25	1.0	['G-2', 'D-3', 'G-3', 'B-3', 'C4', 'G-4', 'B-4']
16.0	5	1.0	1.0	1.0	['A-2', 'E-3', 'C-4', 'E-4', 'G-4', 'B-4']
17.0	5	1.5	0.25	0.5	['A-2', 'E-3', 'D4', 'G-4', 'B-4']
17.5	5	1.75	0.125	0.5	['A-2', 'E-3', 'D4', 'G-4', 'B-4']
18.0	5	2.0	0.5	1.0	['A-2', 'E-3', 'E-4', 'G-4', 'C-5']
19.0	5	2.5	0.25	1.0	['A-2', 'F-3', 'C-4', 'A-4']
20.0	6	1.0	1.0	1.0	['A2', 'E-3', 'C4', 'G-4']
21.0	6	1.5	0.25	1.0	['A2', 'E-3', 'A3', 'G-4']
22.0	6	2.0	0.5	1.0	['A2', 'E-3', 'C-4', 'G-4']
23.0	6	2.5	0.25	1.0	['A-2', 'F3', 'B-3', 'D4', 'F4']
24.0	7	1.0	1.0	1.0	['E-2', 'B-2', 'G-3', 'E-4', 'G-4', 'B-4', 'E-5']
