key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
c	[32.0, 0.0, 2.5, 8.0, 3.0, 8.5, 0.0, 18.0, 4.75, 1.5, 1.75, 1.75]	0.0	24.0	24.0	1	12	11
Eb	[9.25, 1.0, 3.25, 15.75, 1.75, 6.25, 0.0, 13.5, 4.5, 1.5, 11.5, 1.75]	24.0	40.0	16.0	13	20	7
c	[55.5, 0.0, 16.0, 24.75, 3.0, 14.75, 4.5, 25.75, 15.25, 1.5, 2.0, 12.0]	40.0	84.0	44.0	21	42	21
Eb	[9.5, 1.0, 3.25, 15.75, 1.75, 5.75, 0.0, 13.75, 4.75, 1.5, 11.5, 3.25]	84.0	100.0	16.0	43	50	7
c	[40.5, 0.0, 13.75, 23.0, 2.5, 10.25, 4.5, 22.75, 12.25, 1.5, 1.25, 10.5]	100.0	132.0	32.0	51	67	16
