Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	4.0	0.25	0.5	['C4', 'E4', 'A4']
0.5	0	4.5	0.125	0.5	['D4', 'E4', 'B4']
1.0	1	1.0	1.0	1.0	['G#3', 'D4', 'E4']
2.0	1	2.0	0.25	1.0	['E2', 'G#3', 'D4', 'E4']
3.0	1	3.0	0.5	1.0	['E3', 'G#3', 'D4', 'E4']
4.0	1	4.0	0.25	0.5	['E3', 'C4', 'E4', 'A4']
4.5	1	4.5	0.125	0.5	['E3', 'D4', 'E4', 'B4']
5.0	2	1.0	1.0	1.0	['E3', 'G#3', 'D4', 'E4']
6.0	2	2.0	0.25	1.0	['E2', 'G#3', 'D4', 'E4']
7.0	2	3.0	0.5	1.0	['E3', 'G#3', 'D4', 'E4']
8.0	2	4.0	0.25	1.0	['D4', 'F4', 'A4', 'D5', 'A5']
9.0	3	1.0	1.0	1.0	['A3', 'E4', 'C5', 'E5', 'A5', 'E6']
10.0	3	2.0	0.25	1.0	['A1', 'E5', 'A5', 'E6']
11.0	3	3.0	0.5	1.0	['A2', 'E5', 'A5', 'E6']
12.0	3	4.0	0.25	1.0	['D4', 'F4', 'A4', 'D5', 'A5']
13.0	4	1.0	1.0	1.0	['A3', 'E4', 'C5', 'E5', 'A5', 'E6']
14.0	4	2.0	0.25	1.0	['A1']
15.0	4	3.0	0.5	1.0	['A2']
16.0	4	4.0	0.25	1.0	['D4', 'F4', 'A4', 'D5', 'A5']
17.0	5	1.0	1.0	2.0	['A3', 'E4', 'C5', 'E5', 'A5', 'E6']
19.0	5	3.0	0.5	1.0	['A1', 'A2']
20.0	5	4.0	0.25	1.0	
21.0	6	1.0	1.0	1.0	['A1', 'A2']
22.0	6	2.0	0.25	2.0	
24.0	6	4.0	0.25	0.5	['E3', 'C4', 'E4', 'A4']
24.5	6	4.5	0.125	0.5	['F3', 'D4', 'E4', 'B4']
25.0	7	1.0	1.0	1.0	['A2', 'E3', 'C4', 'E4']
26.0	7	2.0	0.25	0.5	['A1', 'A3', 'C4']
26.5	7	2.5	0.125	0.5	['A1', 'B3', 'D4']
27.0	7	3.0	0.5	1.0	['A2', 'C4', 'E4']
28.0	7	4.0	0.25	0.5	['A3', 'C4', 'E4']
28.5	7	4.5	0.125	0.5	['A3', 'D4', 'F4']
29.0	8	1.0	1.0	1.0	['G3', 'E4', 'G4']
30.0	8	2.0	0.25	0.5	['G2', 'F4', 'A4']
30.5	8	2.5	0.125	0.25	['G2', 'D4', 'A4', 'B4']
30.75	8	2.75	0.0625	0.25	['G2', 'D4', 'B4']
31.0	8	3.0	0.5	1.0	['C2', 'E4', 'C5']
32.0	8	4.0	0.25	1.0	['D2', 'D4', 'F4', 'B4']
33.0	9	1.0	1.0	1.0	['E2', 'C4', 'E4']
34.0	9	2.0	0.25	0.5	['E3', 'C4', 'E4']
34.5	9	2.5	0.125	0.5	['E3', 'C4', 'E4']
35.0	9	3.0	0.5	1.0	['E3', 'D4', 'F#4']
36.0	9	4.0	0.25	1.0	['E2', 'B3', 'G#4']
37.0	10	1.0	1.0	1.0	['A2', 'C4', 'A4']
38.0	10	2.0	0.25	1.0	['D4', 'F4', 'A4', 'D5', 'A5']
39.0	10	3.0	0.5	0.5	['A3', 'E4', 'C5', 'E5', 'A5', 'E6']
39.5	10	3.5	0.125	0.5	['A3', 'E4', 'C5']
40.0	10	4.0	0.25	0.5	['A2', 'E3', 'C4', 'A4']
40.5	10	4.5	0.125	0.5	['A2', 'F3', 'D4', 'B4']
41.0	11	1.0	1.0	1.0	['A2', 'E3', 'C4', 'E4']
42.0	11	2.0	0.25	0.5	['A1', 'A3', 'C4']
42.5	11	2.5	0.125	0.5	['A1', 'B3', 'D4']
43.0	11	3.0	0.5	1.0	['A2', 'C4', 'E4']
44.0	11	4.0	0.25	0.5	['A3', 'C4', 'E4']
44.5	11	4.5	0.125	0.5	['A3', 'D4', 'F4']
45.0	12	1.0	1.0	1.0	['G3', 'E4', 'G4']
46.0	12	2.0	0.25	0.5	['G2', 'F4', 'A4']
46.5	12	2.5	0.125	0.5	['G2', 'D4', 'B4']
47.0	12	3.0	0.5	1.0	['C2', 'E4', 'C5']
48.0	12	4.0	0.25	1.0	['D2', 'D4', 'F4', 'B4']
49.0	13	1.0	1.0	1.0	['E2', 'C4', 'E4']
50.0	13	2.0	0.25	0.5	['E3', 'C4', 'E4']
50.5	13	2.5	0.125	0.5	['E3', 'C4', 'E4']
51.0	13	3.0	0.5	1.0	['E3', 'E4', 'C5']
52.0	13	4.0	0.25	1.0	['E3', 'B3', 'E4', 'G#4']
53.0	14	1.0	1.0	1.0	['A2', 'C4', 'E4', 'A4']
54.0	14	2.0	0.25	1.0	['D4', 'F4', 'A4', 'D5', 'A5']
55.0	14	3.0	0.5	0.5	['A3', 'E4', 'C5', 'A5', 'E6', 'A6']
55.5	14	3.5	0.125	0.5	
56.0	14	4.0	0.25	1.0	['C4', 'E4', 'A4']
57.0	15	1.0	1.0	1.0	['G2', 'D4', 'F4', 'B4']
58.0	15	2.0	0.25	0.5	['G3', 'D4', 'F4', 'B4']
58.5	15	2.5	0.125	0.5	['G3', 'D4', 'F4', 'B4']
59.0	15	3.0	0.5	1.0	['G3', 'C4', 'F4', 'A4']
60.0	15	4.0	0.25	1.0	['G3', 'D4', 'F4', 'B4']
61.0	16	1.0	1.0	1.0	['G2', 'E4', 'G4', 'C5']
62.0	16	2.0	0.25	0.5	['G3', 'E4', 'G4', 'C5']
62.5	16	2.5	0.125	0.5	['G3', 'F4', 'D5']
63.0	16	3.0	0.5	1.0	['G3', 'G4', 'E5']
64.0	16	4.0	0.25	1.0	['E4', 'E5']
65.0	17	1.0	1.0	1.0	['F3', 'A3', 'E4', 'F4', 'A4', 'E5']
66.0	17	2.0	0.25	0.5	['F3', 'A3', 'D4', 'F4', 'A4', 'D5']
66.5	17	2.5	0.125	0.5	['F3', 'A3', 'C4', 'F4', 'A4', 'C5']
67.0	17	3.0	0.5	1.0	['B3', 'F4', 'A4', 'B4']
68.0	17	4.0	0.25	1.0	['D3', 'B3', 'F4', 'A4']
69.0	18	1.0	1.0	1.0	['E3', 'B3', 'E4', 'G#4']
70.0	18	2.0	0.25	1.0	['E3', 'A3', 'B3', 'D#4', 'F#4', 'B4']
71.0	18	3.0	0.5	1.0	['E3', 'G#3', 'B3', 'E4', 'B4']
72.0	18	4.0	0.25	0.5	['E2', 'E3', 'E4']
72.5	18	4.5	0.125	0.5	['E2', 'E3', 'E4', 'F4']
73.0	19	1.0	1.0	1.0	['G2', 'B3', 'F4', 'G4']
74.0	19	2.0	0.25	0.5	['G3', 'B3', 'F4', 'G4']
74.5	19	2.5	0.125	0.5	['G3', 'B3', 'F4', 'G4']
75.0	19	3.0	0.5	1.0	['G3', 'C4', 'F4', 'A4']
76.0	19	4.0	0.25	1.0	['G2', 'D4', 'F4', 'B4']
77.0	20	1.0	1.0	1.0	['G1', 'E4', 'C5']
78.0	20	2.0	0.25	0.5	['G2', 'G3', 'E4', 'C5']
78.5	20	2.5	0.125	0.5	['G2', 'G3', 'F4', 'D5']
79.0	20	3.0	0.5	1.0	['G2', 'G3', 'G4', 'E5']
80.0	20	4.0	0.25	1.0	['E4', 'E5']
81.0	21	1.0	1.0	1.0	['F3', 'A3', 'E4', 'F4', 'A4', 'E5']
82.0	21	2.0	0.25	0.5	['F3', 'A3', 'D4', 'F4', 'A4', 'D5']
82.5	21	2.5	0.125	0.5	['F3', 'A3', 'C4', 'F4', 'A4', 'C5']
83.0	21	3.0	0.5	0.5	['B3', 'B4']
83.5	21	3.5	0.125	0.5	['A3', 'A4']
84.0	21	4.0	0.25	0.5	['G#3', 'G#4']
84.5	21	4.5	0.125	0.5	['A3', 'A4']
85.0	22	1.0	1.0	1.0	['E3', 'B3', 'G#4', 'B4']
86.0	22	2.0	0.25	1.0	['E4', 'E5']
87.0	22	3.0	0.5	1.0	['E2', 'E3', 'E5']
88.0	22	4.0	0.25	0.5	['E2', 'E3', 'E4', 'A4', 'C5', 'E5']
88.5	22	4.5	0.125	0.5	['E2', 'E3', 'C4', 'A4', 'E5']
89.0	23	1.0	1.0	1.0	['E2', 'E3', 'B3', 'E4', 'G#4', 'E5']
90.0	23	2.0	0.25	1.0	['E2', 'B3', 'E4', 'G#4', 'E5']
91.0	23	3.0	0.5	1.0	['E3', 'B3', 'E4', 'G#4', 'E5']
92.0	23	4.0	0.25	0.5	['E3', 'C4', 'E4', 'A4']
92.5	23	4.5	0.125	0.5	['E3', 'A3', 'C4', 'F4']
93.0	24	1.0	1.0	1.0	['E3', 'G#3', 'B3', 'E4']
94.0	24	2.0	0.25	1.0	['E2', 'G#3', 'B3', 'E4']
95.0	24	3.0	0.5	1.0	['E3', 'G#3', 'B3', 'E4']
96.0	24	4.0	0.25	1.0	['A2', 'F#3', 'C4', 'D#4']
97.0	25	1.0	1.0	1.0	['E2', 'G#3', 'B3', 'E4']
98.0	25	2.0	0.25	1.0	['A2', 'F#3', 'C4', 'D#4']
99.0	25	3.0	0.5	1.0	['E2', 'G#3', 'B3', 'E4']
100.0	25	4.0	0.25	0.75	['A1', 'A2', 'A3', 'C4', 'D#4', 'G#4']
100.75	25	4.75	0.0625	0.25	['A1', 'A2', 'A3', 'F4']
101.0	26	1.0	1.0	1.0	['E2', 'G#3', 'B3', 'E4']
102.0	26	2.0	0.25	1.0	['D2', 'D3', 'E3', 'G#3', 'E4']
103.0	26	3.0	0.5	1.0	['C2', 'C3', 'F#3', 'A3', 'E4']
104.0	26	4.0	0.25	1.0	['B1', 'B2', 'E3', 'G#3', 'D4', 'E4']
105.0	27	1.0	1.0	1.0	['A1', 'A2', 'C#3', 'E3', 'A3', 'C#4', 'E4']
106.0	27	2.0	0.25	0.5	['A2', 'E3', 'A3', 'C#4', 'E4']
106.5	27	2.5	0.125	0.5	['A2', 'E3', 'A3', 'C#4', 'E4']
107.0	27	3.0	0.5	1.0	['A2', 'D#3', 'A3', 'B#3', 'F#4']
108.0	27	4.0	0.25	1.0	['A2', 'D3', 'B3', 'E4', 'G#4']
109.0	28	1.0	1.0	1.0	['A2', 'C#3', 'A3', 'E4', 'A4']
110.0	28	2.0	0.25	0.5	['A2', 'G#3', 'B3', 'E4', 'A4', 'B4']
110.5	28	2.5	0.125	0.5	['A2', 'G#3', 'B3', 'E4', 'B4']
111.0	28	3.0	0.5	1.0	['A2', 'G3', 'A3', 'C#4', 'E4', 'A4', 'C#5']
112.0	28	4.0	0.25	0.5	['A2', 'G3', 'A3', 'C#4', 'E4', 'A4', 'C#5']
112.5	28	4.5	0.125	0.5	['A2', 'G3', 'A3', 'C#4', 'E4', 'A4', 'C#5']
