original,converted
F-7,F:min7
Bbj7,Bb:maj7
Db-7,Db:min7
Ebj7,Eb:maj7
C-7,C:min7
D-7,D:min7
G-7,G:min7
F7,F:7
Bb,Bb:maj
Ao7,A:dim7
