original,converted
C-7,C:min7
Bb7,Bb:7
F7,F:7
G7,G:7
Ebj7,Eb:maj7
Bbj7,Bb:maj7
Eb-6,Eb:min6
F-7,F:min7
D7,D:7
C7,C:7
