original,converted
Bbj7,Bb:maj7
F7,F:7
C-7,C:min7
Eb7,Eb:7
G7,G:7
D7,D:7
Ab7,Ab:7
Bb7,Bb:7
D-7,D:min7
Bb,Bb:maj
