original,converted
A7alt,"A:(3,b5,b7,b9,b13)"
F7913,F:9(113)
Em7b5,E:hdim7
C-7,C:min7
Fm7b5,F:hdim7
F-7,F:min7
F#m7b5,F#:hdim7
