original,converted
Fj7,F:maj7
C-7,C:min7
G-7,G:min7
C7,C:7
Ab7,Ab:7
Aj7,A:maj7
F7,F:7
Eb-7,Eb:min7
Dbj7,Db:maj7
D-7,D:min7
