original,converted
Dbj7,Db:maj7
Bb-7,Bb:min7
Gb7,Gb:7
Db6,Db:maj6
D7,D:7
Eb-7,Eb:min7
F-7,F:min7
Db,Db:maj
C7,C:7
B-7,B:min7
