original,converted
E7,E:7
G-7,G:min7
E79b,E:7(b9)
A-79,A:min9
A-7,A:min7
D7/F#,D:7/3
G-6,G:min6
F#o7,F#:dim7
C7,C:7
Ab7,Ab:7
