original,converted
Bb7,Bb:7
F-7,F:min7
Ebj7,Eb:maj7
F-7/Bb,F:min7/4
C7,C:7
D-7,D:min7
Cj7,C:maj7
C-7,C:min7
Fm7b5,F:hdim7
Bb-7,Bb:min7
