original,converted
G7913,G:9(113)
Cj7,C:maj7
D7,D:7
E7913,E:9(113)
Dj7,D:maj7
C-7,C:min7
Ebm7b5,Eb:hdim7
Gj7,G:maj7
Ab7911#,Ab:9(#11)
Ab-7,Ab:min7
