original,converted
G-7,G:min7
A+7,A:aug(b7)
D+7,D:aug(b7)
D7,D:7
B-7,B:min7
Bb7,Bb:7
E7,E:7
Fj7,F:maj7
G7,G:7
Aj7,A:maj7
