original,converted
Fj7,F:maj7
A-7,A:min7
D-7,D:min7
C7,C:7
Bb7,Bb:7
F7,F:7
G-7,G:min7
Eb7911#,Eb:9(#11)
A7,A:7
Bbj7,Bb:maj7
