original,converted
Eb7,Eb:7
C7,C:7
F#7,F#:7
Bj7,B:maj7
G-7,G:min7
E-7,E:min7
C#-7,C#:min7
Bb-7,Bb:min7
Dj7,D:maj7
Abj7,Ab:maj7
