original,converted
Em7b5,E:hdim7
G-7,G:min7
C7,C:7
F7,F:7
F-7,F:min7
G7,G:7
Ab7,Ab:7
D-7,D:min7
Bb7,Bb:7
Ebo,Eb:dim
