original,converted
Abo7,Ab:dim7
B7,B:7
Ab-7,Ab:min7
Eb7,Eb:7
Bbm7b5,Bb:hdim7
Ab6,Ab:maj6
C7alt,"C:(3,b5,b7,b9,b13)"
Eb79b,Eb:7(b9)
Bb-7,Bb:min7
Abj7,Ab:maj7
