original,converted
E7alt,"E:(3,b5,b7,b9,b13)"
Ebj7911#,Eb:maj9(#11)
D7,D:7
Gb7,Gb:7
Db7,Db:7
E7,E:7
Db7911#,Db:9(#11)
Eb7,Eb:7
Fj7,F:maj7
G7,G:7
