original,converted
Eb-79/Ab,Eb:min9/4
Ab7,Ab:7
F7,F:7
G+/Ab,G:aug/b9
Eb-/Ab,Eb:min/4
Bb+7,Bb:aug(b7)
A7,A:7
Db79/Ab,Db:9/5
F+/Ab,F:aug/b3
E-7,E:min7
