original,converted
Bb-6,Bb:min6
C-7,C:min7
Cm7b5,C:hdim7
Bb7,Bb:7
F-7,F:min7
F79b,F:7(b9)
Db,Db:maj
Eb-,Eb:min
Ab7,Ab:7
F+7,F:aug(b7)
