original,converted
Abj7,Ab:maj7
Gm7b5,G:hdim7
Eb7,Eb:7
Bb-7,Bb:min7
Dm7b5,D:hdim7
C7,C:7
F-7,F:min7
G79b,G:7(b9)
Db7,Db:7
C79b,C:7(b9)
