original,converted
Fo7,F:dim7
Dj7,D:maj7
A7,A:7
D6,D:maj6
Em7b5,E:hdim7
Fj7,F:maj7
G#m7b5,G#:hdim7
E-7,E:min7
F#-7,F#:min7
G-7,G:min7
