original,converted
Bb7,Bb:7
G-7,G:min7
A-7,A:min7
D79b,D:7(b9)
F7,F:7
C7,C:7
C79b,C:7(b9)
D-7,D:min7
Gm7b5,G:hdim7
C79#,C:7(#9)
