original,converted
G7,G:7
G-7,G:min7
Fj7,F:maj7
C-7,C:min7
Fj7/A,F:maj7/3
C7,C:7
Eb79,Eb:9
Bb,Bb:maj
Abo7,Ab:dim7
D7,D:7
