original,converted
F-7,F:min7
Bb7,Bb:7
Gj7,G:maj7
Bj7,B:maj7
D7,D:7
F#7,F#:7
Ebj7,Eb:maj7
NC,N
A-7,A:min7
C#-7,C#:min7
