original,converted
C-7,C:min7
Gj7,G:maj7
G-7,G:min7
E7,E:7
A-7,A:min7
D7,D:7
G6,G:maj6
Bb6,Bb:maj6
Bm7b5,B:hdim7
Bbj7,Bb:maj7
