original,converted
Eb7,Eb:7
F7,F:7
Ej7,E:maj7
Dj7,D:maj7
Cj7,C:maj7
Abj7,Ab:maj7
E7,E:7
A7,A:7
Bbj7,Bb:maj7
Db7,Db:7
