original,converted
Bbj7,Bb:maj7
F7,F:7
F-7,F:min7
G7,G:7
C-7,C:min7
Bb7,Bb:7
Ebj7,Eb:maj7
D7,D:7
Eb-6,Eb:min6
C7,C:7
