original,converted
Ab7,Ab:7
C-7,C:min7
F-7,F:min7
G7,G:7
G79b,G:7(b9)
G-7,G:min7
A7alt,"A:(3,b5,b7,b9,b13)"
Asus7,A:sus4(b7)
