original,converted
G-7,G:min7
D7,D:7
Bbj7,Bb:maj7
Gj7,G:maj7
Aj7,A:maj7
Gbj7,Gb:maj7
C7,C:7
Fj7,F:maj7
Ab-7,Ab:min7
A-7,A:min7
