original,converted
Gb-7,Gb:min7
Eo7,E:dim7
D7/F#,D:7/3
F-7,F:min7
C-7,C:min7
Bb79,Bb:9
F7,F:7
Eb6,Eb:maj6
F79,F:9
Bb7,Bb:7
