original,converted
Am7b5,A:hdim7
C7,C:7
G-7,G:min7
Gm7b5,G:hdim7
G7,G:7
Fj7,F:maj7
C79b,C:7(b9)
Aj7,A:maj7
F6,F:maj6
E7,E:7
