original,converted
NC,N
Eb-7,Eb:min7
D-7,D:min7
Fm7b5,F:hdim7
Bb7,Bb:7
F#-7,F#:min7
G7,G:7
F-7,F:min7
Bb-7,Bb:min7
Dbj7,Db:maj7
