original,converted
F-7,F:min7
C-7,C:min7
F-7/Bb,F:min7/4
G-7,G:min7
F7,F:7
Abj7,Ab:maj7
Eb7,Eb:7
Ebj7,Eb:maj7
Bb7,Bb:7
Bbj7,Bb:maj7
