original,converted
D-7,D:min7
Eb-6,Eb:min6
G7,G:7
Eb6,Eb:maj6
C7,C:7
Bb6,Bb:maj6
Bb7,Bb:7
C-7,C:min7
D7,D:7
F7,F:7
