original,converted
Dbo,Db:dim
Fj7,F:maj7
Eb-7,Eb:min7
Db7,Db:7
Dbo7,Db:dim7
Db79b,Db:7(b9)
Dbj7,Db:maj7
Ab-7,Ab:min7
Bb79b,Bb:7(b9)
Fm7b5,F:hdim7
