original,converted
D79b,D:7(b9)
G-7,G:min7
D79#,D:7(#9)
Eb79,Eb:9
Eb6,Eb:maj6
F-7,F:min7
G-6,G:min6
Bb7,Bb:7
C79b,C:7(b9)
F-6,F:min6
