original,converted
Db7,Db:7
G7,G:7
E-7,E:min7
A7,A:7
E7,E:7
Gb-7,Gb:min7
D7,D:7
Abm7b5,Ab:hdim7
Bm7b5,B:hdim7
A-,A:min
