original,converted
Eb79b,Eb:7(b9)
Bb7,Bb:7
F-,F:min
C79b,C:7(b9)
Eb7,Eb:7
Eb79,Eb:9
Abj7,Ab:maj7
G7,G:7
Db7,Db:7
F7,F:7
