original,converted
Dbj7,Db:maj7
NC,N
Ab6,Ab:maj6
F-6,F:min6
Bb-7,Bb:min7
C79b,C:7(b9)
Fj7,F:maj7
Eb-7,Eb:min7
F-j7,F:minmaj7
Gm7b5,G:hdim7
