original,converted
Eb-j7,Eb:minmaj7
Dbsus7913,"Db:sus4(b7,113,9)"
C-7911,C:min9(11)
C/Ab,C:maj/b6
F-/Ab,F:min/b3
G+79#,"G:aug(9,7)"
G79#13,"G:7(#9,113)"
Bb79#,Bb:7(#9)
Db-69/Db,Db:min6(9)/1
G7913,G:9(113)
