original,converted
E-7,E:min7
D-7,D:min7
F7,F:7
G7,G:7
Eb-7,Eb:min7
B7,B:7
Cj7,C:maj7
Cm7b5,C:hdim7
Bb6,Bb:maj6
C-7,C:min7
