original,converted
D7,D:7
Bb-7,Bb:min7
Gbj7,Gb:maj7
A7,A:7
C7,C:7
Eb7,Eb:7
Fj7,F:maj7
F,F:maj
Gb,Gb:maj
Ab-7,Ab:min7
