original,converted
NC,N
Bb+7,Bb:aug(b7)
F-7,F:min7
C7,C:7
Eb,Eb:maj
F7,F:7
Bb7,Bb:7
Do,D:dim
Eb7,Eb:7
Ab7,Ab:7
