original,converted
NC,N
Bbj7,Bb:maj7
Ab7,Ab:7
C-7,C:min7
C7,C:7
Ebj7,Eb:maj7
F-7,F:min7
C#-7,C#:min7
F7,F:7
Bj7,B:maj7
