original,converted
Eb-7,Eb:min7
Ab7,Ab:7
Db,Db:maj
Bb7,Bb:7
Eb7,Eb:7
Gb7,Gb:7
Bb-7,Bb:min7
Gb-,Gb:min
C7,C:7
Gb,Gb:maj
