original,converted
Abj7,Ab:maj7
G-7,G:min7
Bb7,Bb:7
Ebj7,Eb:maj7
F-7,F:min7
Db7,Db:7
Eb7,Eb:7
F7,F:7
Bb-7,Bb:min7
Eo,E:dim
