original,converted
Eb7,Eb:7
C-7,C:min7
Am7b5,A:hdim7
Ab-6/Eb,Ab:min6/5
Db7911#,Db:9(#11)
NC,N
Eb/Bb,Eb:maj/5
G-j7,G:minmaj7
B+7,B:aug(b7)
D79#,D:7(#9)
