original,converted
F7,F:7
Eb-79,Eb:min9
E7,E:7
Bb+79,"Bb:aug(9,7)"
Ab-7,Ab:min7
Bb7,Bb:7
Gbj7,Gb:maj7
Db7,Db:7
Bb-7,Bb:min7
Abj7,Ab:maj7
