original,converted
D-7,D:min7
Ab79,Ab:9
Cj7,C:maj7
G7,G:7
C6,C:maj6
Ab7,Ab:7
Bb7,Bb:7
Eb-7,Eb:min7
C7,C:7
Csus79,"C:sus4(b7,9)"
