original,converted
Eb-79,Eb:min9
Bb7,Bb:7
Ab-7,Ab:min7
Eb7,Eb:7
E7,E:7
Abj7,Ab:maj7
Gbj7,Gb:maj7
F7,F:7
Db7,Db:7
Bb+79,"Bb:aug(9,7)"
