original,converted
F-7,F:min7
Ebj7,Eb:maj7
Bb7,Bb:7
Gbj7,Gb:maj7
Fm7b5,F:hdim7
Ab7,Ab:7
Eb-7,Eb:min7
Bb7913,Bb:9(113)
Gm7b5,G:hdim7
Fj7,F:maj7
